barangay,household_id,member_id,worked_last_week,job_last_week,work_prov,work_city,primary_occupation,industry,nature_of_employment,class_of_worker,basis_of_payment,other_job,worked_hours,want_more_hours,farmer,fisher,looking_for_work,reason_not_looking,availability_for_work,willing_to_work
Luzon,LUZ-0040,LUZ-0040-3,1,2,429,268,421729,16277,3,3,6,2,60,1,1,2,2,05,,1
Luzon,LUZ-0041,LUZ-0041-1,2,,,,,,,,,,,,2,2,2,06,,1
Luzon,LUZ-0041,LUZ-0041-2,2,,,,,,,,,,,,2,2,2,09,,1
Luzon,LUZ-0041,LUZ-0041-3,2,,,,,,,,,,,,2,2,2,06,,1
Luzon,LUZ-0041,LUZ-0041-4,2,,,,,,,,,,,,1,2,1,,2,2
Luzon,LUZ-0042,LUZ-0042-1,1,2,784,906,615803,61048,1,4,1,1,50,2,1,2,2,99,,2
Luzon,LUZ-0042,LUZ-0042-2,1,2,589,162,913800,98544,3,4,7,2,52,2,2,2,2,08,,1
Luzon,LUZ-0042,LUZ-0042-3,2,,,,,,,,,,,,1,2,1,,1,1
Luzon,LUZ-0042,LUZ-0042-4,2,,,,,,,,,,,,2,2,2,08,,2
Luzon,LUZ-0042,LUZ-0042-5,1,1,185,291,632962,76798,3,5,6,1,35,1,2,2,2,05,,2
Luzon,LUZ-0042,LUZ-0042-6,1,2,106,990,791480,82115,1,3,2,1,37,2,2,2,2,10,,2
Luzon,LUZ-0043,LUZ-0043-1,2,,,,,,,,,,,,1,2,1,,2,1
Luzon,LUZ-0044,LUZ-0044-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0044,LUZ-0044-2,1,3,562,582,863413,39931,2,2,7,2,44,2,1,2,2,08,,2
Luzon,LUZ-0044,LUZ-0044-3,2,,,,,,,,,,,,2,2,1,,1,2
Luzon,LUZ-0044,LUZ-0044-4,2,,,,,,,,,,,,2,2,1,,2,1
Luzon,LUZ-0044,LUZ-0044-5,1,2,752,549,932002,75512,1,4,4,1,41,2,1,2,2,04,,1
Luzon,LUZ-0045,LUZ-0045-1,1,2,116,308,464880,21899,3,3,6,2,35,1,2,2,2,03,,1
Luzon,LUZ-0045,LUZ-0045-2,1,2,424,958,108400,44812,2,0,4,2,57,1,1,2,2,99,,2
Luzon,LUZ-0046,LUZ-0046-1,1,1,831,689,441260,48775,3,4,0,2,32,2,1,2,2,03,,1
Luzon,LUZ-0046,LUZ-0046-2,2,,,,,,,,,,,,2,2,2,07,,2
Luzon,LUZ-0046,LUZ-0046-3,1,1,927,354,705405,43002,2,4,4,1,43,1,1,2,2,02,,2
Luzon,LUZ-0046,LUZ-0046-4,1,2,910,479,489624,51110,1,4,1,2,60,2,2,1,2,06,,1
Luzon,LUZ-0047,LUZ-0047-1,1,1,453,840,670424,78409,2,4,3,2,40,2,1,2,2,01,,2
Luzon,LUZ-0047,LUZ-0047-2,1,1,343,963,842762,19858,1,2,7,1,52,1,2,2,2,99,,1
Luzon,LUZ-0048,LUZ-0048-1,1,1,215,960,647570,23989,2,2,3,1,31,2,2,2,2,04,,2
Luzon,LUZ-0048,LUZ-0048-2,1,3,645,707,371925,20120,1,2,1,1,24,1,1,2,2,06,,2
Luzon,LUZ-0049,LUZ-0049-1,2,,,,,,,,,,,,2,2,1,,1,1
Luzon,LUZ-0049,LUZ-0049-2,1,1,463,414,383612,31433,1,4,7,1,26,2,1,2,2,01,,2
Luzon,LUZ-0050,LUZ-0050-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0051,LUZ-0051-1,1,3,558,252,665345,28751,2,2,7,2,38,2,2,1,2,02,,2
Luzon,LUZ-0051,LUZ-0051-2,1,3,341,225,270335,71459,3,1,3,1,52,1,2,1,2,03,,2
Luzon,LUZ-0051,LUZ-0051-3,1,2,742,954,212493,93167,2,0,5,1,56,1,2,2,2,08,,1
Luzon,LUZ-0051,LUZ-0051-4,1,3,921,281,620420,60763,2,2,3,2,55,2,1,2,2,05,,1
Luzon,LUZ-0051,LUZ-0051-5,1,3,479,319,779857,80140,3,6,6,2,24,1,2,2,2,01,,2
Luzon,LUZ-0052,LUZ-0052-1,1,3,518,916,780658,80457,3,2,4,2,30,2,2,2,2,01,,1
Luzon,LUZ-0052,LUZ-0052-2,2,,,,,,,,,,,,2,2,2,09,,2
Luzon,LUZ-0052,LUZ-0052-3,2,,,,,,,,,,,,2,2,1,,1,2
Luzon,LUZ-0053,LUZ-0053-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0053,LUZ-0053-2,2,,,,,,,,,,,,2,2,2,01,,1
Luzon,LUZ-0053,LUZ-0053-3,2,,,,,,,,,,,,2,2,1,,2,2
Luzon,LUZ-0053,LUZ-0053-4,2,,,,,,,,,,,,1,2,1,,1,1
Luzon,LUZ-0054,LUZ-0054-1,1,3,335,896,632692,75367,3,2,5,2,33,2,1,2,2,03,,1
Luzon,LUZ-0054,LUZ-0054-2,2,,,,,,,,,,,,2,2,2,03,,1
Luzon,LUZ-0054,LUZ-0054-3,2,,,,,,,,,,,,2,2,2,10,,1
Luzon,LUZ-0055,LUZ-0055-1,1,3,492,556,260810,43198,3,1,6,2,38,2,2,1,2,10,,2
Luzon,LUZ-0055,LUZ-0055-2,1,3,635,331,360936,97607,1,4,0,1,53,2,2,1,2,99,,1
Luzon,LUZ-0055,LUZ-0055-3,2,,,,,,,,,,,,2,2,2,07,,1
Luzon,LUZ-0055,LUZ-0055-4,2,,,,,,,,,,,,2,2,2,05,,2
Luzon,LUZ-0055,LUZ-0055-5,1,1,836,353,400512,98914,3,0,5,2,45,2,2,2,2,99,,2
Luzon,LUZ-0056,LUZ-0056-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0056,LUZ-0056-2,1,1,723,497,814330,32717,1,0,1,2,53,2,2,2,2,04,,1
Luzon,LUZ-0057,LUZ-0057-1,1,2,926,625,687190,41787,3,6,5,2,23,2,2,2,2,05,,2
Luzon,LUZ-0057,LUZ-0057-2,2,,,,,,,,,,,,2,2,2,02,,2
Luzon,LUZ-0057,LUZ-0057-3,2,,,,,,,,,,,,1,2,1,,1,2
Luzon,LUZ-0057,LUZ-0057-4,1,3,275,321,196274,55069,3,0,4,1,33,2,2,2,2,02,,2
Luzon,LUZ-0057,LUZ-0057-5,1,3,486,174,147202,11760,1,6,3,1,30,2,1,2,2,08,,2
Luzon,LUZ-0057,LUZ-0057-6,2,,,,,,,,,,,,1,2,1,,1,1
Luzon,LUZ-0058,LUZ-0058-1,1,1,619,553,823638,81194,2,6,3,1,44,2,1,2,2,03,,2
Luzon,LUZ-0058,LUZ-0058-2,1,2,369,924,925912,28233,1,1,0,1,27,1,2,2,2,10,,1
Luzon,LUZ-0058,LUZ-0058-3,1,3,463,963,796477,18498,2,1,5,2,47,1,2,2,2,03,,1
Luzon,LUZ-0058,LUZ-0058-4,2,,,,,,,,,,,,2,2,1,,1,1
Luzon,LUZ-0059,LUZ-0059-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0059,LUZ-0059-2,1,3,715,285,344610,18080,1,0,7,1,57,2,1,2,2,10,,1
Luzon,LUZ-0059,LUZ-0059-3,1,1,630,102,152726,26269,1,2,4,1,20,2,2,2,2,05,,2
Luzon,LUZ-0059,LUZ-0059-4,1,1,334,864,891372,87539,1,3,4,2,27,2,1,2,2,01,,1
Luzon,LUZ-0059,LUZ-0059-5,1,1,759,676,335880,59843,1,2,6,1,36,2,2,2,2,03,,2
Luzon,LUZ-0060,LUZ-0060-1,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0060,LUZ-0060-2,2,,,,,,,,,,,,2,2,2,04,,1
Luzon,LUZ-0060,LUZ-0060-3,2,,,,,,,,,,,,2,2,1,,1,2
Luzon,LUZ-0060,LUZ-0060-4,2,,,,,,,,,,,,1,2,1,,2,2
Luzon,LUZ-0061,LUZ-0061-1,2,,,,,,,,,,,,2,2,2,08,,1
Luzon,LUZ-0061,LUZ-0061-2,1,2,260,316,201100,29965,1,6,6,1,44,2,2,1,2,08,,2
Luzon,LUZ-0061,LUZ-0061-3,2,,,,,,,,,,,,2,2,1,,2,1
Luzon,LUZ-0061,LUZ-0061-4,1,3,943,763,741151,40907,2,3,2,1,57,2,1,2,2,03,,2
Luzon,LUZ-0062,LUZ-0062-1,1,2,371,572,419804,51949,3,4,0,1,58,1,1,2,2,05,,2
Luzon,LUZ-0062,LUZ-0062-2,1,1,554,136,220720,40261,1,1,7,1,36,2,2,1,2,10,,2
Luzon,LUZ-0063,LUZ-0063-1,1,3,218,502,878938,44405,1,0,3,2,57,2,2,2,2,09,,2
Luzon,LUZ-0064,LUZ-0064-1,1,1,427,365,300563,37137,2,4,1,2,27,1,2,1,2,03,,1
Luzon,LUZ-0065,LUZ-0065-1,1,2,119,195,454164,58253,3,2,5,2,51,2,2,2,2,04,,1
Luzon,LUZ-0065,LUZ-0065-2,2,,,,,,,,,,,,2,2,1,,2,2
Luzon,LUZ-0065,LUZ-0065-3,1,3,550,433,667398,64423,2,6,1,1,23,2,2,2,2,04,,2
Luzon,LUZ-0065,LUZ-0065-4,1,2,340,789,717968,56513,1,4,0,2,52,2,2,2,2,99,,1
Luzon,LUZ-0065,LUZ-0065-5,2,,,,,,,,,,,,2,2,2,99,,2
Luzon,LUZ-0066,LUZ-0066-1,2,,,,,,,,,,,,2,2,2,02,,2
Luzon,LUZ-0066,LUZ-0066-2,,,,,,,,,,,,,,,,,,
Luzon,LUZ-0066,LUZ-0066-3,1,3,718,247,875438,42770,2,5,2,2,58,2,2,1,2,07,,1
Luzon,LUZ-0066,LUZ-0066-4,1,3,153,103,895761,66114,3,1,0,1,22,1,2,2,2,04,,1
Luzon,LUZ-0066,LUZ-0066-5,1,3,508,423,247869,64710,3,1,4,2,59,1,1,2,2,02,,1
Luzon,LUZ-0066,LUZ-0066-6,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0001,MAG-0001-1,1,2,304,262,503906,49784,3,4,7,2,52,1,2,2,2,05,,2
Magdug,MAG-0001,MAG-0001-2,2,,,,,,,,,,,,2,2,2,02,,1
Magdug,MAG-0001,MAG-0001-3,1,2,534,178,544437,79127,3,4,2,2,52,2,2,2,2,02,,1
Magdug,MAG-0001,MAG-0001-4,2,,,,,,,,,,,,2,2,2,03,,2
Magdug,MAG-0002,MAG-0002-1,1,2,685,331,371616,73625,2,0,4,1,31,2,2,2,2,02,,2
Magdug,MAG-0002,MAG-0002-2,1,2,620,570,137234,15760,3,0,7,2,54,1,2,2,2,06,,2
Magdug,MAG-0003,MAG-0003-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0003,MAG-0003-2,2,,,,,,,,,,,,1,2,1,,2,1
Magdug,MAG-0003,MAG-0003-3,2,,,,,,,,,,,,2,2,2,05,,2
Magdug,MAG-0003,MAG-0003-4,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0004,MAG-0004-1,2,,,,,,,,,,,,2,2,2,99,,1
Magdug,MAG-0004,MAG-0004-2,2,,,,,,,,,,,,2,2,2,03,,1
Magdug,MAG-0005,MAG-0005-1,1,3,953,355,395939,82295,2,4,4,1,22,2,2,2,2,99,,2
Magdug,MAG-0005,MAG-0005-2,1,1,542,967,552807,17529,3,5,1,2,49,2,2,2,2,04,,2
Magdug,MAG-0005,MAG-0005-3,1,3,190,999,916077,69435,2,4,5,1,45,1,1,2,2,06,,1
Magdug,MAG-0006,MAG-0006-1,1,2,415,643,651756,29221,2,6,7,1,54,2,2,1,2,05,,2
Magdug,MAG-0006,MAG-0006-2,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0007,MAG-0007-1,2,,,,,,,,,,,,2,1,1,,1,2
Magdug,MAG-0007,MAG-0007-2,1,2,537,702,297558,85116,3,4,5,1,34,1,2,2,2,07,,1
Magdug,MAG-0007,MAG-0007-3,1,1,588,762,765233,97352,1,3,4,1,23,2,1,2,2,99,,2
Magdug,MAG-0007,MAG-0007-4,2,,,,,,,,,,,,2,2,2,05,,2
Magdug,MAG-0007,MAG-0007-5,,,,,,,,,,,,,,,,,,
Magdug,MAG-0007,MAG-0007-6,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0008,MAG-0008-1,2,,,,,,,,,,,,2,2,2,02,,1
Magdug,MAG-0008,MAG-0008-2,1,1,797,543,286475,85369,3,1,3,2,22,1,1,2,2,06,,2
Magdug,MAG-0008,MAG-0008-3,,,,,,,,,,,,,,,,,,
Magdug,MAG-0008,MAG-0008-4,,,,,,,,,,,,,,,,,,
Magdug,MAG-0008,MAG-0008-5,,,,,,,,,,,,,,,,,,
Magdug,MAG-0008,MAG-0008-6,1,2,226,411,812960,74520,3,0,4,2,36,1,2,2,2,02,,1
Magdug,MAG-0009,MAG-0009-1,2,,,,,,,,,,,,2,2,2,05,,1
Magdug,MAG-0009,MAG-0009-2,1,2,347,699,309380,35480,1,1,4,2,29,1,2,2,2,01,,2
Magdug,MAG-0009,MAG-0009-3,1,1,260,643,726953,40779,1,2,4,2,23,1,2,1,2,05,,2
Magdug,MAG-0009,MAG-0009-4,2,,,,,,,,,,,,2,2,2,03,,2
Magdug,MAG-0009,MAG-0009-5,,,,,,,,,,,,,,,,,,
Magdug,MAG-0009,MAG-0009-6,1,2,975,624,325141,59849,1,0,0,1,25,1,1,2,2,03,,1
Magdug,MAG-0010,MAG-0010-1,2,,,,,,,,,,,,2,2,2,99,,2
Magdug,MAG-0010,MAG-0010-2,1,3,675,169,508009,60867,3,3,0,1,53,2,1,2,2,08,,2
Magdug,MAG-0010,MAG-0010-3,2,,,,,,,,,,,,2,2,2,02,,1
Magdug,MAG-0011,MAG-0011-1,1,2,917,576,838185,99529,2,4,4,2,20,2,1,2,2,02,,1
Magdug,MAG-0011,MAG-0011-2,2,,,,,,,,,,,,2,2,2,01,,1
Magdug,MAG-0011,MAG-0011-3,1,1,831,312,959814,15182,2,1,0,1,40,1,2,2,2,03,,1
Magdug,MAG-0012,MAG-0012-1,2,,,,,,,,,,,,2,2,2,06,,2
Magdug,MAG-0012,MAG-0012-2,1,1,655,122,199782,41752,3,1,1,2,36,1,2,2,2,06,,2
Magdug,MAG-0012,MAG-0012-3,2,,,,,,,,,,,,1,2,1,,2,1
Magdug,MAG-0013,MAG-0013-1,1,3,209,348,876052,91098,3,0,0,2,44,1,2,1,2,09,,2
Magdug,MAG-0013,MAG-0013-2,2,,,,,,,,,,,,2,1,1,,1,2
Magdug,MAG-0014,MAG-0014-1,1,1,955,262,855159,93427,3,2,7,1,43,2,2,2,2,07,,2
Magdug,MAG-0014,MAG-0014-2,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0014,MAG-0014-3,2,,,,,,,,,,,,2,1,1,,1,2
Magdug,MAG-0015,MAG-0015-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0015,MAG-0015-2,1,3,952,761,520966,48651,3,1,7,1,47,1,1,2,2,10,,2
Magdug,MAG-0015,MAG-0015-3,1,1,183,840,603451,40921,3,4,1,2,59,2,1,2,2,02,,1
Magdug,MAG-0015,MAG-0015-4,1,3,597,112,823343,36401,3,5,2,1,40,1,1,2,2,06,,2
Magdug,MAG-0015,MAG-0015-5,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0016,MAG-0016-1,1,2,421,209,955024,49270,3,2,3,1,56,1,2,2,2,03,,2
Magdug,MAG-0016,MAG-0016-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0016,MAG-0016-3,1,1,905,398,988055,97469,1,2,5,2,58,1,1,2,2,03,,1
Magdug,MAG-0016,MAG-0016-4,2,,,,,,,,,,,,1,2,1,,1,1
Magdug,MAG-0016,MAG-0016-5,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0016,MAG-0016-6,1,3,790,221,823046,70398,1,3,5,1,46,2,2,2,2,04,,1
Magdug,MAG-0017,MAG-0017-1,2,,,,,,,,,,,,1,2,1,,1,2
Magdug,MAG-0017,MAG-0017-2,1,2,471,520,749154,41260,1,3,1,1,60,2,1,2,2,08,,1
Magdug,MAG-0017,MAG-0017-3,1,1,503,347,919822,14252,2,2,7,1,39,2,1,2,2,02,,1
Magdug,MAG-0017,MAG-0017-4,2,,,,,,,,,,,,2,2,1,,1,1
Magdug,MAG-0017,MAG-0017-5,1,2,397,813,391082,19728,2,0,5,1,21,1,1,2,2,08,,2
Magdug,MAG-0017,MAG-0017-6,2,,,,,,,,,,,,1,2,1,,1,2
Magdug,MAG-0018,MAG-0018-1,1,3,492,726,573026,66305,3,2,2,1,20,1,1,2,2,07,,2
Magdug,MAG-0018,MAG-0018-2,1,3,115,916,507118,37298,2,4,3,2,43,2,2,1,2,10,,1
Magdug,MAG-0018,MAG-0018-3,2,,,,,,,,,,,,2,2,2,04,,2
Magdug,MAG-0018,MAG-0018-4,2,,,,,,,,,,,,2,2,1,,1,1
Magdug,MAG-0018,MAG-0018-5,2,,,,,,,,,,,,2,2,2,05,,1
Magdug,MAG-0018,MAG-0018-6,1,3,938,344,367395,85800,3,5,4,2,52,1,1,2,2,08,,1
Magdug,MAG-0019,MAG-0019-1,1,2,913,951,338822,65443,1,1,3,1,23,1,1,2,2,10,,2
Magdug,MAG-0019,MAG-0019-2,1,3,795,735,565674,74701,1,1,5,2,26,2,2,1,2,05,,1
Magdug,MAG-0019,MAG-0019-3,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0020,MAG-0020-1,1,2,821,669,360911,71546,2,2,5,1,52,2,1,2,2,09,,2
Magdug,MAG-0020,MAG-0020-2,1,1,293,756,876712,66957,1,5,7,1,58,1,1,2,2,03,,1
Magdug,MAG-0020,MAG-0020-3,1,1,742,956,877930,76580,3,2,5,1,39,1,2,2,2,05,,1
Magdug,MAG-0020,MAG-0020-4,1,2,439,475,284594,71304,3,0,1,2,20,1,2,1,2,08,,1
Magdug,MAG-0021,MAG-0021-1,1,1,517,821,998603,48424,2,1,0,1,35,1,2,1,2,08,,1
Magdug,MAG-0021,MAG-0021-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0021,MAG-0021-3,2,,,,,,,,,,,,2,2,2,07,,2
Magdug,MAG-0021,MAG-0021-4,1,2,748,851,853243,70833,2,2,3,1,25,2,1,2,2,10,,1
Magdug,MAG-0021,MAG-0021-5,1,1,875,747,979740,44057,2,1,5,1,39,1,2,2,2,04,,1
Magdug,MAG-0022,MAG-0022-1,2,,,,,,,,,,,,2,2,2,99,,1
Magdug,MAG-0022,MAG-0022-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0022,MAG-0022-3,1,2,711,794,719983,82601,1,5,1,2,28,1,1,2,2,99,,2
Magdug,MAG-0022,MAG-0022-4,2,,,,,,,,,,,,2,2,2,09,,2
Magdug,MAG-0022,MAG-0022-5,1,2,887,275,279035,76544,2,5,0,2,20,1,2,2,2,08,,2
Magdug,MAG-0023,MAG-0023-1,1,3,262,289,378792,59078,1,6,7,1,35,1,2,2,2,09,,1
Magdug,MAG-0024,MAG-0024-1,1,3,584,809,365446,42303,2,1,4,2,31,1,2,2,2,09,,1
Magdug,MAG-0024,MAG-0024-2,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0025,MAG-0025-1,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0025,MAG-0025-2,1,2,519,146,282801,90621,2,4,5,1,39,1,2,1,2,09,,1
Magdug,MAG-0025,MAG-0025-3,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0025,MAG-0025-4,1,1,669,116,307625,39506,2,0,7,2,20,1,1,2,2,05,,2
Magdug,MAG-0026,MAG-0026-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0026,MAG-0026-2,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0026,MAG-0026-3,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0026,MAG-0026-4,1,3,145,847,178066,27440,1,1,7,2,29,2,2,2,2,08,,2
Magdug,MAG-0026,MAG-0026-5,1,2,586,894,477463,77268,2,0,2,2,37,1,2,2,2,01,,1
Magdug,MAG-0026,MAG-0026-6,2,,,,,,,,,,,,2,2,2,01,,2
Magdug,MAG-0027,MAG-0027-1,1,3,272,930,699341,89282,2,1,7,1,56,1,1,2,2,06,,1
Magdug,MAG-0027,MAG-0027-2,1,2,601,928,775958,59950,2,5,6,2,48,1,2,2,2,99,,1
Magdug,MAG-0027,MAG-0027-3,2,,,,,,,,,,,,2,2,1,,1,1
Magdug,MAG-0028,MAG-0028-1,1,1,644,901,688625,58865,3,0,3,1,50,1,2,2,2,10,,1
Magdug,MAG-0028,MAG-0028-2,1,1,941,171,737822,61982,3,3,2,2,25,2,2,2,2,07,,1
Magdug,MAG-0029,MAG-0029-1,1,3,707,287,745280,93848,1,1,6,1,31,2,1,2,2,09,,2
Magdug,MAG-0029,MAG-0029-2,1,1,218,626,357619,45231,1,0,3,1,60,2,2,2,2,03,,2
Magdug,MAG-0029,MAG-0029-3,2,,,,,,,,,,,,2,2,1,,1,1
Magdug,MAG-0029,MAG-0029-4,1,3,806,317,383255,33344,2,0,6,2,35,1,1,2,2,02,,2
Magdug,MAG-0029,MAG-0029-5,1,1,247,610,490276,89842,2,4,6,2,22,2,2,2,2,08,,1
Magdug,MAG-0030,MAG-0030-1,2,,,,,,,,,,,,2,2,2,03,,2
Magdug,MAG-0030,MAG-0030-2,1,2,135,644,865861,95421,2,6,7,1,59,2,1,2,2,09,,1
Magdug,MAG-0030,MAG-0030-3,1,1,496,263,436841,46351,1,0,7,1,25,2,2,2,2,06,,1
Magdug,MAG-0030,MAG-0030-4,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0030,MAG-0030-5,1,1,582,207,233191,71339,1,6,3,2,45,2,1,2,2,03,,1
Magdug,MAG-0030,MAG-0030-6,1,3,667,678,277920,62969,2,0,3,2,27,1,2,2,2,05,,1
Magdug,MAG-0031,MAG-0031-1,1,2,814,470,583215,45337,3,4,2,2,49,2,1,2,2,02,,1
Magdug,MAG-0031,MAG-0031-2,2,,,,,,,,,,,,2,2,2,02,,1
Magdug,MAG-0031,MAG-0031-3,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0032,MAG-0032-1,1,1,309,948,498939,97023,1,1,3,2,57,2,2,2,2,03,,2
Magdug,MAG-0032,MAG-0032-2,1,3,161,860,137368,44498,3,3,5,2,31,1,2,1,2,02,,2
Magdug,MAG-0032,MAG-0032-3,1,1,100,167,940088,23217,2,0,0,2,39,1,2,2,2,03,,1
Magdug,MAG-0032,MAG-0032-4,2,,,,,,,,,,,,2,1,1,,1,2
Magdug,MAG-0033,MAG-0033-1,2,,,,,,,,,,,,2,2,2,09,,1
Magdug,MAG-0033,MAG-0033-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0033,MAG-0033-3,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0033,MAG-0033-4,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0033,MAG-0033-5,1,1,710,927,183953,99667,2,0,0,2,47,1,2,2,2,07,,2
Magdug,MAG-0033,MAG-0033-6,1,1,917,801,729688,73987,3,6,7,2,27,1,2,1,2,01,,2
Magdug,MAG-0034,MAG-0034-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0034,MAG-0034-2,1,2,519,284,250722,35622,3,4,7,1,36,1,2,2,2,09,,2
Magdug,MAG-0035,MAG-0035-1,1,2,115,752,126206,96676,1,5,0,2,50,1,1,2,2,09,,2
Magdug,MAG-0035,MAG-0035-2,1,2,566,673,949586,84392,1,5,3,1,35,2,2,2,2,10,,1
Magdug,MAG-0035,MAG-0035-3,1,1,244,194,404829,51825,3,1,0,1,21,2,2,2,2,03,,2
Magdug,MAG-0035,MAG-0035-4,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0036,MAG-0036-1,1,2,288,263,942979,53457,3,4,6,2,45,2,1,2,2,10,,2
Magdug,MAG-0036,MAG-0036-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0037,MAG-0037-1,2,,,,,,,,,,,,2,2,1,,1,2
Magdug,MAG-0037,MAG-0037-2,1,1,866,504,794415,99035,3,2,5,2,25,1,2,2,2,07,,1
Magdug,MAG-0037,MAG-0037-3,1,1,650,549,760178,54239,3,6,7,1,45,1,2,1,2,04,,2
Magdug,MAG-0037,MAG-0037-4,1,1,508,723,357846,25722,1,4,6,2,26,1,1,2,2,09,,2
Magdug,MAG-0037,MAG-0037-5,2,,,,,,,,,,,,1,2,1,,1,2
Magdug,MAG-0038,MAG-0038-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0038,MAG-0038-2,1,1,226,649,118217,23485,1,0,1,2,40,1,2,2,2,07,,2
Magdug,MAG-0038,MAG-0038-3,1,3,863,742,285852,96770,1,4,5,1,31,2,1,2,2,04,,1
Magdug,MAG-0038,MAG-0038-4,1,2,215,647,851763,85786,1,4,0,2,24,2,1,2,2,10,,2
Magdug,MAG-0039,MAG-0039-1,1,1,698,332,669862,99691,3,0,7,1,47,2,1,2,2,05,,1
Magdug,MAG-0039,MAG-0039-2,,,,,,,,,,,,,,,,,,
Magdug,MAG-0040,MAG-0040-1,1,1,485,967,338601,24842,2,5,0,2,41,2,2,2,2,03,,2
Magdug,MAG-0040,MAG-0040-2,2,,,,,,,,,,,,1,2,1,,1,2
Magdug,MAG-0040,MAG-0040-3,,,,,,,,,,,,,,,,,,
Magdug,MAG-0041,MAG-0041-1,1,1,605,597,593416,99010,1,3,2,2,48,2,2,2,2,03,,2
Magdug,MAG-0041,MAG-0041-2,1,1,555,314,826646,38178,1,3,5,1,38,2,2,2,2,06,,2
Magdug,MAG-0042,MAG-0042-1,1,1,331,822,186982,62736,1,4,0,2,36,2,2,1,2,10,,2
Magdug,MAG-0043,MAG-0043-1,1,1,497,707,242892,97311,2,1,6,1,43,2,2,1,2,08,,1
Magdug,MAG-0043,MAG-0043-2,1,1,151,965,327401,69530,2,6,6,1,59,1,1,2,2,02,,1
Magdug,MAG-0043,MAG-0043-3,2,,,,,,,,,,,,2,2,1,,2,1
Magdug,MAG-0043,MAG-0043-4,2,,,,,,,,,,,,2,2,2,03,,1
Magdug,MAG-0043,MAG-0043-5,2,,,,,,,,,,,,1,2,1,,2,1
Magdug,MAG-0044,MAG-0044-1,1,1,522,109,318906,19417,1,0,5,2,56,1,1,2,2,02,,1
Magdug,MAG-0044,MAG-0044-2,2,,,,,,,,,,,,2,1,1,,1,2
Magdug,MAG-0044,MAG-0044-3,2,,,,,,,,,,,,2,1,1,,2,2
Magdug,MAG-0045,MAG-0045-1,2,,,,,,,,,,,,2,1,1,,2,1
Magdug,MAG-0045,MAG-0045-2,1,1,847,463,438322,53295,3,0,1,1,43,2,1,2,2,09,,1
Magdug,MAG-0045,MAG-0045-3,1,2,217,699,380246,43838,1,6,4,2,43,2,2,2,2,05,,1
Magdug,MAG-0045,MAG-0045-4,1,3,176,610,777727,47699,2,1,4,1,46,1,1,2,2,06,,1
Magdug,MAG-0046,MAG-0046-1,1,1,700,759,345517,29758,1,6,0,2,54,1,2,1,2,08,,1
Magdug,MAG-0046,MAG-0046-2,2,,,,,,,,,,,,2,1,1,,1,1
Magdug,MAG-0047,MAG-0047-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0047,MAG-0047-2,2,,,,,,,,,,,,2,2,2,03,,2
Magdug,MAG-0047,MAG-0047-3,2,,,,,,,,,,,,2,2,1,,2,2
Magdug,MAG-0048,MAG-0048-1,,,,,,,,,,,,,,,,,,
Magdug,MAG-0049,MAG-0049-1,2,,,,,,,,,,,,2,2,2,03,,1
Magdug,MAG-0049,MAG-0049-2,1,3,729,466,706412,89072,1,4,1,2,37,1,2,2,2,09,,2
