barangay,household_id,building_type,num_floors,roof_material,wall_material,housing_material,floor_area,num_bedrooms,tenure_status,date_construction,electricity,lighting_fuel,cooking_fuel,num_refrigerator,num_aircon,num_washing_machine,num_stove,num_radio,num_tv,num_stereo,num_landline,num_cellphone_keypad,num_cellphone_smart,num_tablet,num_computer,num_car,num_van,num_jeep,num_truck,num_motorcycle,num_ebike,num_tricycle,num_bicycle,num_pedicab,num_motorboat,num_nonmotorboat
Surop,SUR-0049,9,1,4,5,2,105.93,3,1,1983-10,1,1,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1
Surop,SUR-0050,8,1,1,5,5,137.15,5,3,1998-03,1,1,6,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
Surop,SUR-0051,7,1,5,4,9,34.22,4,2,1984-02,1,1,5,0,0,1,2,0,2,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0
Surop,SUR-0052,1,1,2,2,6,126.07,3,7,1992-10,1,1,5,0,1,0,2,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
Surop,SUR-0053,9,1,3,3,1,91.27,5,1,1984-09,1,1,6,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,2
Surop,SUR-0054,8,1,1,5,3,76.45,4,3,1995-02,1,1,2,1,0,0,1,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Surop,SUR-0055,1,1,1,1,3,69.42,4,7,2000-07,1,1,3,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0
Surop,SUR-0056,3,1,4,6,1,61.7,1,4,2007-05,1,1,1,0,0,0,0,1,2,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0
Surop,SUR-0057,5,1,3,2,4,142.04,2,1,1991-12,1,1,2,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Surop,SUR-0058,3,1,3,4,6,103.11,2,1,2020-09,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Tagabebe,TAG-0001,5,1,1,3,6,64.31,5,4,1988-03,1,1,9,0,1,0,1,2,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Tagabebe,TAG-0002,2,1,2,3,3,73.09,2,6,1997-06,1,1,1,0,0,0,1,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
Tagabebe,TAG-0003,2,1,4,5,2,72.22,1,6,1991-01,1,1,5,1,1,0,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Tagabebe,TAG-0004,8,1,5,5,5,48.52,3,7,1984-04,1,1,5,1,0,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tagabebe,TAG-0005,10,2,1,3,3,76.91,3,3,1986-06,1,1,6,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2
Tagabebe,TAG-0006,10,1,1,4,3,99.47,4,3,2024-07,1,1,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0
Tagabebe,TAG-0007,8,1,3,5,3,72.59,4,3,2018-04,1,1,3,0,0,0,2,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,2,0,0,0
Tagabebe,TAG-0008,6,1,2,4,1,58.42,3,7,1980-03,1,1,6,0,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagabebe,TAG-0009,3,1,3,1,2,142.78,5,7,1998-01,1,1,6,0,0,0,1,2,2,0,0,2,1,0,0,1,0,1,0,2,0,0,1,0,0,0
Tagabebe,TAG-0010,8,1,4,2,3,36.12,2,4,1981-11,1,1,5,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Tagabebe,TAG-0011,1,1,1,2,5,66.95,5,2,1998-12,1,1,9,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Tagabebe,TAG-0012,2,1,6,1,5,90.21,3,5,2021-04,1,1,1,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tagabebe,TAG-0013,3,1,1,3,1,44.97,4,3,2003-01,1,1,3,1,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2
Tagabebe,TAG-0014,3,1,4,2,1,107.59,3,2,1998-04,2,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1
Tagabebe,TAG-0015,7,1,2,3,9,114.42,1,3,1988-08,1,1,9,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Tagabebe,TAG-0016,9,1,1,1,4,75.56,4,5,2008-02,1,1,3,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,2,0,0,1,0,0,2
Tagabebe,TAG-0017,4,1,1,2,3,143.49,1,3,1990-08,1,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2
Tagabebe,TAG-0018,9,1,2,2,5,142.44,1,4,2000-09,1,1,5,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Tagabebe,TAG-0019,9,1,3,7,5,72.32,5,7,1992-09,1,1,3,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2
Tagabebe,TAG-0020,8,1,1,1,4,42.78,3,5,1987-02,1,1,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
Tagabebe,TAG-0021,9,1,5,5,6,145.81,5,1,2016-04,1,1,2,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2
Tagabebe,TAG-0022,3,1,7,3,9,38.13,5,7,2006-09,1,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
Tagabebe,TAG-0023,8,1,1,1,1,61.48,5,2,2008-02,1,1,2,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tagabebe,TAG-0024,4,1,2,6,5,138.56,5,5,2017-09,1,1,6,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0
Tagabebe,TAG-0025,10,1,1,3,2,50.3,3,3,1999-04,2,5,1,1,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Tagabebe,TAG-0026,6,1,3,3,5,53.8,5,5,1991-08,1,1,3,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Tagabebe,TAG-0027,9,1,1,2,5,104.79,4,6,1988-09,1,1,3,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2
Tagabebe,TAG-0028,9,1,1,2,3,43.56,3,6,1995-06,1,1,9,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2
Tagabebe,TAG-0029,1,1,3,2,4,56.34,3,3,1993-11,1,1,4,0,0,0,1,1,2,0,0,3,2,0,1,0,0,0,0,1,0,1,1,0,0,2
Tagabebe,TAG-0030,10,1,1,5,4,104.53,3,2,1980-09,1,1,3,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Tagabebe,TAG-0031,4,1,2,3,3,103.94,4,7,2013-04,1,1,6,0,0,1,2,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0
Tagabebe,TAG-0032,8,1,1,3,6,103.4,2,7,1988-11,1,1,9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
Tagabebe,TAG-0033,1,1,2,2,9,42.98,5,5,1992-03,1,1,5,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0
Tagabebe,TAG-0034,6,1,6,1,4,105.95,4,6,2022-11,1,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1
Tagabebe,TAG-0035,4,1,5,5,3,95.96,2,4,1995-03,1,1,4,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagabebe,TAG-0036,2,1,1,2,3,47.5,5,3,1995-11,1,1,6,1,0,0,0,2,2,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,2
Tagabebe,TAG-0037,4,1,2,3,6,82.45,4,5,2011-08,1,1,6,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tagabebe,TAG-0038,10,1,1,1,2,143.88,3,2,1981-09,2,9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tagabebe,TAG-0039,10,1,3,2,5,42.06,1,4,1989-09,2,6,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Tagabebe,TAG-0040,3,1,3,3,4,100.14,3,4,2003-09,1,1,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0
Tagabebe,TAG-0041,3,1,1,1,2,143.74,1,3,2014-07,1,1,3,0,1,0,2,1,2,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2
Tagabebe,TAG-0042,8,2,2,2,3,113.49,5,6,2004-01,1,1,5,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0
Tagabebe,TAG-0043,3,1,3,4,5,133.42,5,6,2022-09,1,1,9,0,0,1,2,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tagabebe,TAG-0044,8,1,3,2,3,100.18,4,3,2023-02,2,3,5,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Tagabebe,TAG-0045,7,1,3,6,6,140.74,3,5,2009-03,1,1,3,0,0,1,2,2,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,2
Tagabebe,TAG-0046,10,1,1,3,3,32.64,1,6,2015-06,1,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tagabebe,TAG-0047,3,2,2,1,1,88.75,2,5,2017-02,2,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tamban,TAM-0001,7,1,1,3,3,35.44,2,1,2019-09,1,1,5,0,0,1,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,2,0,0,2
Tamban,TAM-0002,9,1,2,2,5,55.86,2,2,2015-05,1,1,5,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tamban,TAM-0003,6,1,1,5,5,141.73,5,4,2007-07,1,1,4,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamban,TAM-0004,10,1,1,2,5,148.65,4,2,1981-09,1,1,9,1,0,1,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Tamban,TAM-0005,3,1,4,4,3,32.13,5,4,2002-06,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
Tamban,TAM-0006,4,1,3,1,5,93.25,4,5,2016-04,1,1,2,1,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tamban,TAM-0007,10,1,1,2,4,112.32,3,2,2007-04,1,1,6,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0
Tamban,TAM-0008,6,1,2,2,1,50.6,1,6,2008-09,1,1,1,0,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tamban,TAM-0009,2,1,5,5,4,111.5,1,5,2021-12,1,1,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tamban,TAM-0010,9,1,4,4,1,72.75,5,6,1988-11,1,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
Tamban,TAM-0011,4,1,4,1,5,52.61,4,2,1995-12,1,1,6,0,0,0,1,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Tamban,TAM-0012,2,1,1,4,2,61.17,1,3,2016-02,1,1,6,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tamban,TAM-0013,2,1,2,2,4,145.46,4,7,2006-09,1,1,3,0,0,0,1,0,1,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,1
Tamban,TAM-0014,7,1,3,4,1,93.25,2,2,1991-02,1,1,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2
Tamban,TAM-0015,9,1,2,1,1,118.39,4,3,1993-12,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tamban,TAM-0016,4,1,2,1,1,74.74,4,6,2018-05,1,1,6,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Tamban,TAM-0017,5,1,3,4,5,31.02,5,6,2015-02,2,2,9,1,0,0,1,2,2,1,0,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0
Tamban,TAM-0018,8,1,1,2,5,32.24,3,1,2016-09,1,1,5,1,0,0,2,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0
Tamban,TAM-0019,1,1,2,2,3,90.25,2,3,2008-10,1,1,9,0,0,1,2,0,1,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0
Tamban,TAM-0020,5,1,2,5,3,62.74,3,2,1997-01,1,1,2,1,0,0,2,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tamban,TAM-0021,7,1,4,1,2,124.34,3,2,1999-05,1,1,3,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Tamban,TAM-0022,7,1,3,3,6,68.9,4,6,1993-06,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tamban,TAM-0023,8,1,6,7,3,123.79,1,4,2023-05,1,1,2,1,0,1,2,2,2,0,0,3,2,0,0,0,0,0,0,1,0,0,2,1,1,2
Tamban,TAM-0024,7,1,1,4,5,146.5,5,2,2003-03,1,1,9,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1
Tamban,TAM-0025,7,2,4,2,9,83.28,2,4,1997-05,1,1,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
Tamban,TAM-0026,8,1,1,1,5,34.92,5,7,2000-07,2,3,4,1,0,0,1,0,2,1,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0
Tamban,TAM-0027,9,1,4,3,2,62.32,2,2,2003-12,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1
Tamban,TAM-0028,8,2,1,4,6,79.46,5,3,2017-03,1,1,6,1,0,0,2,0,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Tamban,TAM-0029,10,1,2,1,2,137.92,4,2,1992-08,1,1,3,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Tamban,TAM-0030,4,1,6,2,1,135.15,1,1,1986-02,1,1,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2
Tamban,TAM-0031,4,1,5,6,1,98.1,1,4,1989-12,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tamban,TAM-0032,6,1,2,2,1,129.66,5,4,2022-02,1,1,9,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamban,TAM-0033,10,1,4,1,5,58.85,2,3,2004-07,1,1,5,1,0,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Tamban,TAM-0034,4,1,3,5,3,147.86,1,3,2009-11,1,1,6,1,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Tamban,TAM-0035,4,1,4,2,6,60.16,2,4,2008-04,1,1,3,0,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0
Tamban,TAM-0036,8,1,6,2,1,133.71,1,7,2013-11,1,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
Tandang Sora,TAN-0001,4,1,1,5,6,137.7,1,3,2010-01,1,1,2,1,0,0,1,2,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Tandang Sora,TAN-0002,3,1,1,5,1,90.77,5,6,1981-07,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tandang Sora,TAN-0003,7,1,2,1,1,37.56,3,2,2013-07,1,1,4,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0004,7,1,5,2,4,129.31,5,5,1987-08,2,4,5,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,2
Tandang Sora,TAN-0005,10,1,3,1,6,142.77,2,5,1998-04,1,1,4,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0006,4,1,1,3,6,136.72,1,5,1998-11,1,1,2,1,0,0,1,2,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0
Tandang Sora,TAN-0007,5,1,6,1,1,56.35,3,6,1991-01,1,1,9,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Tandang Sora,TAN-0008,9,1,1,4,4,52.38,1,2,1996-01,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
Tandang Sora,TAN-0009,6,1,1,4,4,102.37,1,1,1999-12,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0
Tandang Sora,TAN-0010,10,1,1,1,1,99.37,5,3,1982-05,1,1,1,1,0,0,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0011,5,1,3,1,4,69.4,1,1,2001-07,1,1,1,1,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,2
Tandang Sora,TAN-0012,5,1,1,5,9,133.33,5,2,1996-11,1,1,6,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0013,5,1,5,1,2,60.68,2,5,2021-05,1,1,5,1,0,0,2,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0
Tandang Sora,TAN-0014,10,1,2,2,2,47.56,1,6,2006-12,1,1,4,0,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0015,6,1,1,2,3,39.71,3,2,1998-10,1,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0
Tandang Sora,TAN-0016,8,1,2,1,4,50.87,1,5,2023-11,1,1,9,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1
Tandang Sora,TAN-0017,10,1,6,2,4,144.12,5,3,1982-01,1,1,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tandang Sora,TAN-0018,5,2,5,3,6,48.68,2,3,2007-12,2,5,3,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Tandang Sora,TAN-0019,4,2,1,3,4,113.29,3,4,2014-05,1,1,1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Tandang Sora,TAN-0020,4,1,1,4,3,140.24,5,6,1990-11,1,1,3,1,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0021,2,1,1,3,4,85.06,2,2,2017-12,1,1,9,1,1,0,1,1,1,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0
Tandang Sora,TAN-0022,7,1,4,3,9,72.86,3,3,1986-05,1,1,6,0,0,0,2,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1
Tandang Sora,TAN-0023,9,1,2,3,3,30.55,3,4,1980-08,1,1,3,0,1,0,1,0,2,1,0,3,1,0,0,0,0,0,0,2,0,1,1,0,0,0
Tandang Sora,TAN-0024,9,1,3,2,2,109.39,2,1,2022-11,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
Tandang Sora,TAN-0025,6,1,2,5,6,70.17,4,7,1989-01,1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Tandang Sora,TAN-0026,10,1,3,1,3,66.67,2,7,2014-08,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0
Tandang Sora,TAN-0027,5,1,1,1,3,34.93,3,1,1988-03,2,6,1,1,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Tandang Sora,TAN-0028,6,1,3,4,6,73.07,5,2,1998-07,1,1,3,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,2
Tandang Sora,TAN-0029,3,1,1,3,9,111.03,1,6,2019-11,1,1,1,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,2
Tandang Sora,TAN-0030,2,1,1,2,1,106.47,1,4,1984-05,1,1,1,0,0,0,2,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,2,0,0,1
Tandang Sora,TAN-0031,8,1,1,4,3,88.22,2,2,2007-10,1,1,9,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0032,3,1,3,1,5,78.72,5,4,1985-08,1,1,5,1,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0
Tandang Sora,TAN-0033,3,1,5,5,4,139.08,4,5,1982-12,1,1,6,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tandang Sora,TAN-0034,7,1,2,6,2,75.89,3,3,1982-01,1,1,9,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1
Tibanban,TIB-0001,6,1,5,3,2,64.68,2,6,2003-12,1,1,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,2,0,0,0
Tibanban,TIB-0002,3,1,2,7,2,53.47,4,5,2023-02,1,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Tibanban,TIB-0003,9,1,2,1,6,117.73,4,1,2005-02,1,1,9,1,0,0,2,2,2,1,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0
Tibanban,TIB-0004,9,1,3,2,3,61.86,3,1,2010-06,1,1,1,1,0,1,2,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tibanban,TIB-0005,6,2,1,4,6,99.13,2,2,2003-08,1,1,2,1,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,2
Tibanban,TIB-0006,10,2,1,2,4,91.83,3,1,1980-06,1,1,2,1,0,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0007,10,1,6,1,3,98.29,4,6,2017-01,1,1,2,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0
Tibanban,TIB-0008,6,1,6,1,3,61.72,1,5,2019-02,2,2,4,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tibanban,TIB-0009,10,1,1,4,9,95.83,4,3,2023-05,1,1,5,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0010,10,1,1,1,6,123.93,4,3,2006-01,2,9,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tibanban,TIB-0011,5,2,2,4,3,148.57,5,3,2001-02,2,5,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
Tibanban,TIB-0012,1,1,3,1,1,49.49,2,1,2007-09,1,1,9,1,1,1,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0
Tibanban,TIB-0013,1,1,5,6,1,35.17,4,1,1987-02,1,1,4,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
Tibanban,TIB-0014,10,1,2,2,5,94.79,5,7,2017-01,1,1,4,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,1,2,0,0,1,0,0,0
Tibanban,TIB-0015,6,1,1,4,2,122.8,4,6,2016-08,1,1,5,1,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0
Tibanban,TIB-0016,8,1,4,5,2,75.32,1,1,2023-08,2,9,2,1,0,1,2,2,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0
Tibanban,TIB-0017,8,1,3,3,5,138.99,4,3,1990-05,1,1,4,1,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Tibanban,TIB-0018,7,1,1,2,1,47.02,2,6,2022-05,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tibanban,TIB-0019,8,1,4,4,1,68.49,5,7,1981-02,1,1,3,0,1,1,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Tibanban,TIB-0020,3,1,4,4,5,33.82,4,4,2012-07,1,1,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Tibanban,TIB-0021,4,1,1,1,9,55.47,1,1,2009-03,1,1,5,0,0,0,2,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,2
Tibanban,TIB-0022,2,1,1,3,3,56.38,4,2,1987-11,1,1,4,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,1,0
Tibanban,TIB-0023,8,2,2,2,5,44.47,1,2,2004-09,1,1,3,0,0,0,1,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tibanban,TIB-0024,6,1,2,2,2,110.73,2,2,2013-07,1,1,9,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tibanban,TIB-0025,6,2,1,1,6,115.06,4,7,1990-11,1,1,6,0,0,0,2,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
Tibanban,TIB-0026,4,1,5,1,1,102.92,5,7,1999-04,1,1,9,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Tibanban,TIB-0027,7,1,3,2,5,104.49,5,2,1992-08,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Tibanban,TIB-0028,2,1,4,1,1,143.91,5,4,2007-11,1,1,6,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
