barangay,household_id,member_id,filipino_citizen,overseas_filipino,other_location_resided,province_moved,city_moved,barangay_moved,month_year_moved,province_from,city_from,barangay_from,internal_displacement
Nangan,NAN-0011,NAN-0011-5,1,1,2,,,,,,,,3
Nangan,NAN-0011,NAN-0011-6,3,4,1,498,150,976,11-2018,374,596,769,3
Nangan,NAN-0012,NAN-0012-1,1,7,1,422,179,710,05-2022,774,687,928,3
Nangan,NAN-0012,NAN-0012-2,3,2,1,274,621,600,08-2007,562,976,956,1
Nangan,NAN-0012,NAN-0012-3,1,,1,235,896,847,05-2018,199,461,799,2
Nangan,NAN-0012,NAN-0012-4,3,7,2,,,,,,,,3
Nangan,NAN-0013,NAN-0013-1,3,1,1,281,473,576,12-2015,284,162,912,2
Nangan,NAN-0014,NAN-0014-1,1,1,1,290,190,369,09-2011,639,954,915,5
Nangan,NAN-0014,NAN-0014-2,1,,1,422,256,631,02-2006,509,545,492,5
Nangan,NAN-0014,NAN-0014-3,1,3,2,,,,,,,,4
Nangan,NAN-0014,NAN-0014-4,1,6,2,,,,,,,,2
Nangan,NAN-0014,NAN-0014-5,2,5,2,,,,,,,,2
Nangan,NAN-0014,NAN-0014-6,1,4,1,237,438,965,12-2006,437,287,518,4
Nangan,NAN-0015,NAN-0015-1,2,,2,,,,,,,,5
Nangan,NAN-0015,NAN-0015-2,3,3,1,966,490,375,09-2024,701,678,763,5
Nangan,NAN-0015,NAN-0015-3,2,,2,,,,,,,,2
Nangan,NAN-0016,NAN-0016-1,2,7,1,130,210,613,09-2008,951,111,637,1
Nangan,NAN-0016,NAN-0016-2,1,6,2,,,,,,,,3
Nangan,NAN-0016,NAN-0016-3,1,2,1,976,733,114,04-2013,934,296,723,2
Nangan,NAN-0016,NAN-0016-4,1,1,1,984,947,279,10-2009,576,208,565,1
Nangan,NAN-0017,NAN-0017-1,1,4,2,,,,,,,,3
Nangan,NAN-0017,NAN-0017-2,3,6,2,,,,,,,,2
Nangan,NAN-0018,NAN-0018-1,2,,1,280,660,747,07-2006,690,500,435,2
Nangan,NAN-0018,NAN-0018-2,2,,1,790,382,585,03-2000,348,602,628,2
Nangan,NAN-0019,NAN-0019-1,1,5,1,554,544,322,06-2009,535,114,853,2
Nangan,NAN-0019,NAN-0019-2,2,6,1,676,588,790,10-2024,587,941,551,5
Nangan,NAN-0019,NAN-0019-3,2,1,2,,,,,,,,4
Nangan,NAN-0019,NAN-0019-4,3,6,2,,,,,,,,5
Nangan,NAN-0019,NAN-0019-5,2,2,2,,,,,,,,5
Nangan,NAN-0020,NAN-0020-1,3,4,1,331,124,713,04-2010,238,533,156,1
Nangan,NAN-0021,NAN-0021-1,2,3,1,602,215,607,05-2022,232,620,228,4
Nangan,NAN-0022,NAN-0022-1,1,,2,,,,,,,,3
Nangan,NAN-0023,NAN-0023-1,1,,2,,,,,,,,1
Nangan,NAN-0023,NAN-0023-2,1,7,2,,,,,,,,1
Nangan,NAN-0023,NAN-0023-3,3,,1,525,450,133,03-2020,825,752,807,5
Nangan,NAN-0023,NAN-0023-4,2,6,1,542,766,621,07-2004,611,357,691,1
Nangan,NAN-0024,NAN-0024-1,3,5,1,193,897,666,01-2002,616,511,614,3
Nangan,NAN-0024,NAN-0024-2,1,,2,,,,,,,,3
Nangan,NAN-0024,NAN-0024-3,2,3,1,302,439,481,09-2008,794,209,963,1
Nangan,NAN-0025,NAN-0025-1,1,,2,,,,,,,,1
Nangan,NAN-0025,NAN-0025-2,3,4,1,820,122,189,08-2018,688,699,449,5
Nangan,NAN-0025,NAN-0025-3,3,5,2,,,,,,,,3
Nangan,NAN-0025,NAN-0025-4,3,3,2,,,,,,,,5
Nangan,NAN-0026,NAN-0026-1,1,7,1,714,450,901,12-2003,663,865,744,2
Nangan,NAN-0026,NAN-0026-2,3,2,1,316,532,519,02-2017,198,333,905,1
Nangan,NAN-0026,NAN-0026-3,1,1,1,976,153,236,01-2019,667,190,495,2
Nangan,NAN-0027,NAN-0027-1,2,2,1,114,410,809,04-2007,184,274,767,4
Nangan,NAN-0027,NAN-0027-2,3,3,2,,,,,,,,1
Nangan,NAN-0028,NAN-0028-1,2,7,2,,,,,,,,4
Nangan,NAN-0028,NAN-0028-2,3,5,1,893,549,332,01-2000,373,306,205,1
Nangan,NAN-0028,NAN-0028-3,1,,2,,,,,,,,1
Nangan,NAN-0028,NAN-0028-4,1,5,1,821,488,381,05-2010,962,484,520,4
Nangan,NAN-0028,NAN-0028-5,2,2,2,,,,,,,,5
Nangan,NAN-0029,NAN-0029-1,2,6,2,,,,,,,,2
Nangan,NAN-0029,NAN-0029-2,2,1,1,347,790,289,08-2011,122,423,329,3
Nangan,NAN-0030,NAN-0030-1,3,3,1,272,914,444,07-2008,135,114,672,4
Nangan,NAN-0030,NAN-0030-2,3,2,2,,,,,,,,4
Nangan,NAN-0030,NAN-0030-3,3,2,2,,,,,,,,2
Nangan,NAN-0030,NAN-0030-4,2,1,2,,,,,,,,3
Nangan,NAN-0030,NAN-0030-5,1,1,1,501,565,440,12-2024,896,726,779,4
Nangan,NAN-0030,NAN-0030-6,2,5,2,,,,,,,,2
Nangan,NAN-0031,NAN-0031-1,1,,2,,,,,,,,2
Nangan,NAN-0031,NAN-0031-2,2,,1,544,303,109,07-2003,235,416,397,5
Nangan,NAN-0031,NAN-0031-3,2,3,2,,,,,,,,5
Nangan,NAN-0031,NAN-0031-4,1,6,1,757,215,611,10-2017,502,672,217,4
Nangan,NAN-0032,NAN-0032-1,3,1,1,520,610,813,09-2007,704,451,773,4
Nangan,NAN-0032,NAN-0032-2,2,,1,304,398,472,10-2012,521,315,273,5
Nangan,NAN-0032,NAN-0032-3,2,5,1,549,670,163,04-2008,361,865,705,5
Nangan,NAN-0033,NAN-0033-1,1,3,1,697,642,143,10-2023,365,569,953,4
Nangan,NAN-0033,NAN-0033-2,1,4,2,,,,,,,,3
Nangan,NAN-0033,NAN-0033-3,3,7,1,460,821,417,10-2002,171,633,551,2
Nangan,NAN-0033,NAN-0033-4,2,,1,376,720,624,11-2007,299,614,875,1
Nangan,NAN-0033,NAN-0033-5,2,1,1,522,969,366,10-2024,490,521,905,5
Nangan,NAN-0034,NAN-0034-1,2,5,2,,,,,,,,1
Nangan,NAN-0035,NAN-0035-1,1,5,2,,,,,,,,4
Nangan,NAN-0036,NAN-0036-1,3,,2,,,,,,,,3
Nangan,NAN-0036,NAN-0036-2,1,5,2,,,,,,,,1
Nangan,NAN-0036,NAN-0036-3,2,4,1,297,626,811,07-2009,187,501,904,5
Nangan,NAN-0036,NAN-0036-4,1,,1,117,570,784,03-2022,226,282,273,1
Nangan,NAN-0036,NAN-0036-5,2,,1,180,893,866,08-2008,703,194,235,5
Nangan,NAN-0036,NAN-0036-6,2,7,2,,,,,,,,4
Nangan,NAN-0037,NAN-0037-1,3,4,1,946,683,789,12-2019,151,919,412,3
Nangan,NAN-0037,NAN-0037-2,2,3,1,445,381,379,12-2008,831,722,867,5
Nangan,NAN-0037,NAN-0037-3,1,4,2,,,,,,,,4
Nangan,NAN-0037,NAN-0037-4,2,,1,623,529,794,10-2021,474,154,362,3
Nangan,NAN-0038,NAN-0038-1,2,1,1,835,166,656,11-2011,307,892,285,2
Nangan,NAN-0038,NAN-0038-2,2,,2,,,,,,,,3
Nangan,NAN-0038,NAN-0038-3,1,3,2,,,,,,,,3
Nangan,NAN-0038,NAN-0038-4,2,5,1,854,721,255,03-2022,354,223,307,1
Nangan,NAN-0038,NAN-0038-5,3,1,2,,,,,,,,1
Nangan,NAN-0039,NAN-0039-1,2,6,2,,,,,,,,4
Nangan,NAN-0039,NAN-0039-2,3,6,2,,,,,,,,4
Nangan,NAN-0039,NAN-0039-3,1,1,1,508,324,466,06-2009,575,233,603,2
Nangan,NAN-0039,NAN-0039-4,2,,1,539,685,901,02-2020,479,705,132,2
Nangan,NAN-0040,NAN-0040-1,1,4,2,,,,,,,,5
Nangan,NAN-0040,NAN-0040-2,3,7,2,,,,,,,,4
Nangan,NAN-0040,NAN-0040-3,1,7,1,571,693,546,10-2022,932,361,710,4
Nangan,NAN-0041,NAN-0041-1,3,5,2,,,,,,,,1
Nangan,NAN-0042,NAN-0042-1,1,,2,,,,,,,,2
Nangan,NAN-0042,NAN-0042-2,1,,1,994,113,539,04-2016,256,342,641,4
Nangan,NAN-0043,NAN-0043-1,3,,2,,,,,,,,3
Nangan,NAN-0043,NAN-0043-2,1,2,1,376,485,203,10-2013,915,655,104,1
Nangan,NAN-0043,NAN-0043-3,2,1,1,980,806,348,05-2019,500,178,781,4
Nangan,NAN-0043,NAN-0043-4,2,2,2,,,,,,,,1
Nangan,NAN-0043,NAN-0043-5,2,,1,336,527,190,01-2022,720,446,627,2
Nangan,NAN-0043,NAN-0043-6,2,6,1,752,903,281,11-2023,887,409,629,3
Nangan,NAN-0044,NAN-0044-1,1,4,1,817,947,247,09-2024,583,285,315,5
Nangan,NAN-0044,NAN-0044-2,1,7,2,,,,,,,,4
Nangan,NAN-0044,NAN-0044-3,2,,2,,,,,,,,2
Nangan,NAN-0044,NAN-0044-4,3,1,1,486,574,360,03-2022,785,933,531,5
Nangan,NAN-0044,NAN-0044-5,2,,2,,,,,,,,4
Nangan,NAN-0045,NAN-0045-1,3,4,2,,,,,,,,5
Nangan,NAN-0045,NAN-0045-2,2,2,2,,,,,,,,1
Nangan,NAN-0045,NAN-0045-3,2,,2,,,,,,,,1
Nangan,NAN-0046,NAN-0046-1,3,4,2,,,,,,,,3
Nangan,NAN-0046,NAN-0046-2,1,1,2,,,,,,,,1
Nangan,NAN-0047,NAN-0047-1,2,7,1,937,380,725,11-2003,908,887,508,4
Nangan,NAN-0047,NAN-0047-2,2,2,2,,,,,,,,3
Nangan,NAN-0047,NAN-0047-3,1,,2,,,,,,,,2
Nangan,NAN-0048,NAN-0048-1,2,5,1,355,195,697,05-2020,314,212,338,2
Nangan,NAN-0048,NAN-0048-2,3,5,1,667,866,715,02-2002,391,177,239,5
Nangan,NAN-0048,NAN-0048-3,1,6,1,994,886,355,08-2017,231,303,548,3
Nangan,NAN-0048,NAN-0048-4,2,6,1,377,426,797,03-2013,197,697,357,3
Nangan,NAN-0049,NAN-0049-1,2,,2,,,,,,,,1
Nangan,NAN-0049,NAN-0049-2,2,5,2,,,,,,,,5
Nangan,NAN-0050,NAN-0050-1,1,2,1,513,910,679,12-2012,361,454,898,1
Nangan,NAN-0051,NAN-0051-1,2,2,2,,,,,,,,1
Nangan,NAN-0052,NAN-0052-1,3,,2,,,,,,,,2
Nangan,NAN-0052,NAN-0052-2,1,1,1,981,937,954,03-2015,496,678,510,4
Nangan,NAN-0052,NAN-0052-3,2,,1,792,212,668,09-2011,902,334,563,5
Nangan,NAN-0052,NAN-0052-4,2,2,1,211,531,443,01-2013,274,852,801,2
Nangan,NAN-0052,NAN-0052-5,2,,1,572,684,755,03-2001,812,296,658,4
Nangan,NAN-0052,NAN-0052-6,3,4,2,,,,,,,,4
Nangan,NAN-0053,NAN-0053-1,2,7,1,790,740,584,10-2024,990,196,414,2
Nangan,NAN-0054,NAN-0054-1,2,6,2,,,,,,,,1
Nangan,NAN-0054,NAN-0054-2,3,7,1,680,250,506,07-2002,529,783,630,2
Nangan,NAN-0054,NAN-0054-3,3,6,2,,,,,,,,4
Nangan,NAN-0054,NAN-0054-4,2,,1,639,975,421,05-2003,661,404,919,2
Nangan,NAN-0054,NAN-0054-5,3,,2,,,,,,,,4
Nangan,NAN-0054,NAN-0054-6,1,,1,514,327,684,03-2013,428,647,614,3
Nangan,NAN-0055,NAN-0055-1,1,,1,910,522,619,04-2013,738,771,891,5
Nangan,NAN-0055,NAN-0055-2,2,3,2,,,,,,,,5
Nangan,NAN-0055,NAN-0055-3,3,6,2,,,,,,,,5
Nangan,NAN-0055,NAN-0055-4,2,6,1,718,610,927,05-2006,596,734,485,3
Nangan,NAN-0055,NAN-0055-5,1,6,1,683,922,986,06-2017,296,478,925,2
Nangan,NAN-0055,NAN-0055-6,2,,2,,,,,,,,2
Nangan,NAN-0056,NAN-0056-1,1,,2,,,,,,,,4
Nangan,NAN-0056,NAN-0056-2,3,,1,895,379,226,07-2003,844,551,577,5
Nangan,NAN-0056,NAN-0056-3,1,,2,,,,,,,,5
Nangan,NAN-0057,NAN-0057-1,1,,2,,,,,,,,2
Nangan,NAN-0057,NAN-0057-2,3,3,2,,,,,,,,3
Nangan,NAN-0057,NAN-0057-3,2,,1,119,471,524,09-2011,129,462,433,1
Nangan,NAN-0058,NAN-0058-1,1,6,2,,,,,,,,4
Nangan,NAN-0058,NAN-0058-2,3,,2,,,,,,,,1
Nangan,NAN-0058,NAN-0058-3,3,4,1,308,482,844,01-2007,837,675,308,5
Nangan,NAN-0059,NAN-0059-1,1,6,1,293,311,305,01-2008,431,592,805,3
Nangan,NAN-0059,NAN-0059-2,1,2,1,788,384,742,10-2011,959,667,740,1
Nangan,NAN-0060,NAN-0060-1,1,4,2,,,,,,,,3
Nangan,NAN-0060,NAN-0060-2,2,5,2,,,,,,,,1
Nangan,NAN-0060,NAN-0060-3,2,1,1,574,628,556,01-2001,820,655,150,2
Nangan,NAN-0060,NAN-0060-4,1,3,1,311,599,319,11-2022,919,527,234,3
Nangan,NAN-0060,NAN-0060-5,3,7,2,,,,,,,,1
Nangan,NAN-0061,NAN-0061-1,2,5,2,,,,,,,,4
Nangan,NAN-0061,NAN-0061-2,3,,2,,,,,,,,5
Nangan,NAN-0061,NAN-0061-3,3,6,2,,,,,,,,5
Nangan,NAN-0061,NAN-0061-4,2,3,1,770,234,942,04-2010,686,209,580,1
Nangan,NAN-0061,NAN-0061-5,2,3,1,165,835,203,12-2009,615,607,851,4
Nangan,NAN-0062,NAN-0062-1,2,,1,587,473,749,04-2010,156,267,142,3
Nangan,NAN-0062,NAN-0062-2,2,5,1,859,986,219,05-2023,866,443,546,3
Nangan,NAN-0062,NAN-0062-3,3,4,2,,,,,,,,3
Nangan,NAN-0063,NAN-0063-1,2,,2,,,,,,,,4
Nangan,NAN-0063,NAN-0063-2,1,,1,922,461,202,03-2022,641,234,772,1
Nangan,NAN-0063,NAN-0063-3,1,,1,793,325,874,04-2012,322,330,118,5
Nangan,NAN-0063,NAN-0063-4,3,2,2,,,,,,,,4
Nangan,NAN-0064,NAN-0064-1,1,3,2,,,,,,,,5
Nangan,NAN-0065,NAN-0065-1,3,2,1,707,550,445,05-2011,773,879,934,3
Nangan,NAN-0065,NAN-0065-2,1,5,2,,,,,,,,4
Nangan,NAN-0066,NAN-0066-1,1,,1,148,246,956,08-2010,256,644,884,4
Nangan,NAN-0066,NAN-0066-2,2,1,2,,,,,,,,3
Nangan,NAN-0066,NAN-0066-3,1,3,2,,,,,,,,4
Nangan,NAN-0066,NAN-0066-4,2,,2,,,,,,,,2
Nangan,NAN-0066,NAN-0066-5,1,,2,,,,,,,,5
Nangan,NAN-0067,NAN-0067-1,2,,1,630,216,346,05-2010,226,454,571,3
Nangan,NAN-0067,NAN-0067-2,2,3,1,792,874,583,07-2003,143,986,161,5
Nangan,NAN-0067,NAN-0067-3,1,7,2,,,,,,,,3
Nangan,NAN-0067,NAN-0067-4,3,7,2,,,,,,,,5
Nangan,NAN-0068,NAN-0068-1,2,,2,,,,,,,,2
Nangan,NAN-0068,NAN-0068-2,3,7,2,,,,,,,,4
Nangan,NAN-0068,NAN-0068-3,1,6,2,,,,,,,,1
Nangan,NAN-0069,NAN-0069-1,2,7,2,,,,,,,,1
Nangan,NAN-0070,NAN-0070-1,2,6,1,905,560,294,01-2003,322,525,664,5
Nangan,NAN-0071,NAN-0071-1,1,3,2,,,,,,,,2
Nangan,NAN-0071,NAN-0071-2,3,7,2,,,,,,,,3
Nangan,NAN-0071,NAN-0071-3,1,6,2,,,,,,,,4
Nangan,NAN-0071,NAN-0071-4,3,3,1,395,500,817,03-2005,859,249,702,2
Nangan,NAN-0071,NAN-0071-5,2,5,1,262,512,903,12-2016,592,698,832,5
Nangan,NAN-0071,NAN-0071-6,2,6,2,,,,,,,,5
Nangan,NAN-0072,NAN-0072-1,2,,2,,,,,,,,4
Nangan,NAN-0072,NAN-0072-2,2,1,2,,,,,,,,2
Nangan,NAN-0072,NAN-0072-3,3,3,1,392,160,783,03-2024,765,705,162,2
Nangan,NAN-0072,NAN-0072-4,2,5,2,,,,,,,,2
Nangan,NAN-0072,NAN-0072-5,3,4,2,,,,,,,,2
Nangan,NAN-0072,NAN-0072-6,3,7,1,371,325,990,07-2018,667,451,275,3
Nangan,NAN-0073,NAN-0073-1,1,4,1,320,395,647,08-2022,257,747,676,4
Nangan,NAN-0073,NAN-0073-2,1,,1,787,221,775,10-2022,912,831,731,1
Nangan,NAN-0073,NAN-0073-3,2,3,1,112,482,166,02-2004,668,226,433,2
Nangan,NAN-0073,NAN-0073-4,3,7,2,,,,,,,,4
Nangan,NAN-0073,NAN-0073-5,2,5,1,605,273,458,04-2002,821,446,271,2
Nangan,NAN-0074,NAN-0074-1,1,1,2,,,,,,,,4
Nangan,NAN-0074,NAN-0074-2,3,2,2,,,,,,,,4
Nangan,NAN-0074,NAN-0074-3,3,3,2,,,,,,,,1
Nangan,NAN-0074,NAN-0074-4,3,2,2,,,,,,,,5
Nangan,NAN-0074,NAN-0074-5,3,5,2,,,,,,,,5
Nangan,NAN-0074,NAN-0074-6,1,6,2,,,,,,,,4
Nangan,NAN-0075,NAN-0075-1,1,1,2,,,,,,,,5
Nangan,NAN-0075,NAN-0075-2,1,6,1,979,428,426,12-2009,500,567,562,2
Nangan,NAN-0075,NAN-0075-3,3,3,1,986,542,902,12-2006,595,389,545,3
Nangan,NAN-0075,NAN-0075-4,1,2,1,128,322,998,08-2002,235,895,236,2
Nangan,NAN-0076,NAN-0076-1,1,6,2,,,,,,,,1
Nangan,NAN-0076,NAN-0076-2,2,4,1,325,737,129,01-2012,913,653,205,4
Nangan,NAN-0076,NAN-0076-3,2,,1,375,258,623,05-2020,754,793,436,4
Nangan,NAN-0076,NAN-0076-4,3,5,2,,,,,,,,4
Nangan,NAN-0076,NAN-0076-5,3,,1,995,812,301,11-2018,434,822,841,1
Nangan,NAN-0076,NAN-0076-6,2,7,2,,,,,,,,2
Nangan,NAN-0077,NAN-0077-1,1,3,1,489,518,589,09-2012,318,670,360,5
Nangan,NAN-0077,NAN-0077-2,1,5,2,,,,,,,,1
Nangan,NAN-0078,NAN-0078-1,3,2,1,706,874,453,05-2013,673,442,408,4
Nangan,NAN-0078,NAN-0078-2,1,,1,304,847,563,08-2022,448,663,753,1
Nangan,NAN-0079,NAN-0079-1,3,,1,550,656,974,12-2010,939,322,300,5
Nangan,NAN-0079,NAN-0079-2,2,,1,362,688,785,08-2010,331,148,626,1
Nangan,NAN-0080,NAN-0080-1,3,3,1,565,579,717,03-2001,405,443,275,3
Nangan,NAN-0080,NAN-0080-2,3,,2,,,,,,,,4
Nangan,NAN-0080,NAN-0080-3,1,2,1,831,160,744,04-2000,680,195,370,1
Nangan,NAN-0081,NAN-0081-1,1,2,1,147,153,745,08-2020,996,261,868,2
Nangan,NAN-0081,NAN-0081-2,2,2,1,299,116,361,08-2006,918,113,391,4
Nangan,NAN-0081,NAN-0081-3,2,6,1,421,579,493,01-2011,548,985,420,3
Nangan,NAN-0081,NAN-0081-4,1,,1,697,369,420,09-2017,426,703,693,5
Nangan,NAN-0081,NAN-0081-5,1,,1,257,224,109,10-2001,521,659,533,2
Nangan,NAN-0082,NAN-0082-1,1,1,2,,,,,,,,1
Nangan,NAN-0082,NAN-0082-2,2,5,1,378,162,277,03-2006,345,608,863,3
Nangan,NAN-0082,NAN-0082-3,3,,1,955,137,829,04-2006,846,916,700,4
Nangan,NAN-0083,NAN-0083-1,1,6,2,,,,,,,,5
Nangan,NAN-0083,NAN-0083-2,3,7,1,104,920,913,08-2001,650,110,409,5
Nangan,NAN-0083,NAN-0083-3,2,5,2,,,,,,,,3
Nangan,NAN-0084,NAN-0084-1,2,,2,,,,,,,,2
Nangan,NAN-0084,NAN-0084-2,3,,2,,,,,,,,2
Nangan,NAN-0084,NAN-0084-3,2,,2,,,,,,,,4
Nangan,NAN-0085,NAN-0085-1,1,7,2,,,,,,,,1
Nangan,NAN-0085,NAN-0085-2,1,,2,,,,,,,,4
Nangan,NAN-0086,NAN-0086-1,2,3,2,,,,,,,,2
Nangan,NAN-0086,NAN-0086-2,3,,1,336,321,658,09-2004,725,148,356,3
Nangan,NAN-0087,NAN-0087-1,2,2,2,,,,,,,,4
Nangan,NAN-0087,NAN-0087-2,2,1,2,,,,,,,,5
Nangan,NAN-0087,NAN-0087-3,3,3,2,,,,,,,,1
Nangan,NAN-0087,NAN-0087-4,3,2,2,,,,,,,,2
Nangan,NAN-0087,NAN-0087-5,2,2,2,,,,,,,,3
Nangan,NAN-0087,NAN-0087-6,1,6,2,,,,,,,,4
Nangan,NAN-0088,NAN-0088-1,2,3,2,,,,,,,,3
Nangan,NAN-0088,NAN-0088-2,2,4,2,,,,,,,,1
Nangan,NAN-0088,NAN-0088-3,2,,2,,,,,,,,5
Nangan,NAN-0089,NAN-0089-1,1,,2,,,,,,,,5
Nangan,NAN-0089,NAN-0089-2,2,6,1,833,756,299,11-2004,800,789,325,2
Nangan,NAN-0089,NAN-0089-3,2,3,2,,,,,,,,1
Nangan,NAN-0089,NAN-0089-4,3,,2,,,,,,,,3
Nangan,NAN-0089,NAN-0089-5,1,,1,920,546,955,10-2018,445,106,986,3
Nangan,NAN-0090,NAN-0090-1,2,4,2,,,,,,,,5
Nangan,NAN-0090,NAN-0090-2,1,6,2,,,,,,,,3
Nangan,NAN-0091,NAN-0091-1,1,4,1,786,516,660,08-2017,699,172,151,3
Nangan,NAN-0091,NAN-0091-2,3,6,1,432,470,778,03-2004,923,562,466,5
Nangan,NAN-0092,NAN-0092-1,1,2,1,214,597,647,03-2023,285,215,922,3
Nangan,NAN-0092,NAN-0092-2,2,6,2,,,,,,,,3
Nangan,NAN-0092,NAN-0092-3,3,3,2,,,,,,,,2
Nangan,NAN-0093,NAN-0093-1,3,6,2,,,,,,,,3
Nangan,NAN-0093,NAN-0093-2,2,,1,302,569,463,12-2010,575,818,485,5
Nangan,NAN-0093,NAN-0093-3,3,1,1,829,839,777,10-2019,463,957,545,1
Nangan,NAN-0093,NAN-0093-4,1,7,1,877,691,816,08-2023,415,154,716,1
Nangan,NAN-0094,NAN-0094-1,2,,1,937,567,461,08-2000,929,857,769,3
Nangan,NAN-0094,NAN-0094-2,1,2,1,210,699,816,11-2017,278,799,499,4
Nangan,NAN-0094,NAN-0094-3,3,2,1,151,881,112,09-2010,966,871,405,2
Nangan,NAN-0094,NAN-0094-4,3,7,2,,,,,,,,5
Nangan,NAN-0094,NAN-0094-5,2,4,1,281,533,870,11-2002,797,234,468,2
Nangan,NAN-0095,NAN-0095-1,1,1,2,,,,,,,,5
Nangan,NAN-0095,NAN-0095-2,1,3,1,131,255,124,07-2005,151,123,619,5
Nangan,NAN-0096,NAN-0096-1,1,6,2,,,,,,,,4
Nangan,NAN-0096,NAN-0096-2,1,,2,,,,,,,,4
Nangan,NAN-0096,NAN-0096-3,3,,1,915,248,120,06-2020,960,337,968,3
Nangan,NAN-0096,NAN-0096-4,1,,2,,,,,,,,3
Nangan,NAN-0096,NAN-0096-5,2,6,1,363,730,334,08-2005,908,624,234,2
Nangan,NAN-0097,NAN-0097-1,1,,2,,,,,,,,1
Nangan,NAN-0097,NAN-0097-2,3,,1,306,289,315,07-2018,158,157,818,3
Nangan,NAN-0097,NAN-0097-3,1,,1,111,164,241,03-2012,955,846,691,2
Nangan,NAN-0097,NAN-0097-4,1,3,1,326,253,331,01-2004,567,782,500,1
Nangan,NAN-0097,NAN-0097-5,1,5,1,932,941,725,09-2020,865,887,859,2
Nangan,NAN-0098,NAN-0098-1,2,,1,434,314,926,06-2015,171,902,784,2
Nangan,NAN-0098,NAN-0098-2,2,3,2,,,,,,,,4
Nangan,NAN-0098,NAN-0098-3,3,,1,643,715,668,06-2020,196,733,257,3
Nangan,NAN-0098,NAN-0098-4,3,,2,,,,,,,,3
Nangan,NAN-0098,NAN-0098-5,1,,2,,,,,,,,2
Nangan,NAN-0098,NAN-0098-6,2,1,2,,,,,,,,2
Nangan,NAN-0099,NAN-0099-1,1,,1,441,386,687,02-2012,108,852,490,4
Nangan,NAN-0100,NAN-0100-1,3,,1,461,617,471,12-2013,845,423,393,1
Nangan,NAN-0100,NAN-0100-2,2,7,2,,,,,,,,5
Nangan,NAN-0100,NAN-0100-3,3,,1,209,797,358,02-2012,945,952,768,5
Nangan,NAN-0100,NAN-0100-4,2,2,1,661,632,629,02-2023,496,830,945,2
Nangan,NAN-0100,NAN-0100-5,3,,1,138,450,983,07-2021,598,972,227,3
Nangan,NAN-0100,NAN-0100-6,1,,2,,,,,,,,3
Nangan,NAN-0101,NAN-0101-1,3,,1,119,772,462,01-2023,622,527,925,3
Nangan,NAN-0101,NAN-0101-2,3,7,1,116,680,983,08-2020,403,230,687,4
Nangan,NAN-0101,NAN-0101-3,1,,1,475,543,401,04-2018,556,592,805,1
Nangan,NAN-0101,NAN-0101-4,3,7,2,,,,,,,,3
Nangan,NAN-0101,NAN-0101-5,2,,1,473,177,390,01-2018,661,198,723,2
Nangan,NAN-0101,NAN-0101-6,2,5,1,579,723,758,09-2000,779,761,652,4
Nangan,NAN-0102,NAN-0102-1,2,5,2,,,,,,,,2
Nangan,NAN-0103,NAN-0103-1,3,6,2,,,,,,,,3
Nangan,NAN-0103,NAN-0103-2,1,7,1,261,586,724,09-2014,420,950,962,3
Nangan,NAN-0103,NAN-0103-3,2,,2,,,,,,,,4
Nangan,NAN-0103,NAN-0103-4,1,4,1,835,176,771,10-2019,705,293,527,3
Nangan,NAN-0103,NAN-0103-5,2,4,2,,,,,,,,3
Nangan,NAN-0104,NAN-0104-1,3,1,1,491,410,198,01-2008,649,513,629,4
Nangan,NAN-0104,NAN-0104-2,3,5,1,803,614,941,05-2007,685,452,853,2
Nangan,NAN-0104,NAN-0104-3,3,1,1,605,365,265,11-2020,252,691,307,5
Nangan,NAN-0104,NAN-0104-4,1,7,1,690,872,614,10-2021,705,710,104,3
Nangan,NAN-0105,NAN-0105-1,1,5,1,284,737,192,08-2001,312,335,518,2
Nangan,NAN-0105,NAN-0105-2,2,3,1,511,933,827,01-2006,112,568,935,2
Nangan,NAN-0106,NAN-0106-1,3,,1,636,126,331,11-2014,495,284,515,2
Nangan,NAN-0106,NAN-0106-2,2,,2,,,,,,,,2
Nangan,NAN-0106,NAN-0106-3,1,6,2,,,,,,,,3
Nangan,NAN-0106,NAN-0106-4,1,4,1,692,860,891,01-2007,527,501,652,5
Nangan,NAN-0107,NAN-0107-1,1,6,1,990,138,548,09-2006,516,830,583,3
Nangan,NAN-0108,NAN-0108-1,2,,2,,,,,,,,5
Nangan,NAN-0108,NAN-0108-2,3,2,1,639,822,579,11-2008,631,596,588,4
Nangan,NAN-0109,NAN-0109-1,3,3,1,651,830,163,05-2010,275,726,946,5
Nangan,NAN-0109,NAN-0109-2,3,,1,115,390,362,01-2022,187,422,471,2
Nangan,NAN-0109,NAN-0109-3,1,,1,984,915,827,02-2006,143,462,292,5
Nangan,NAN-0109,NAN-0109-4,1,7,1,463,974,226,11-2008,592,121,904,5
Nangan,NAN-0109,NAN-0109-5,1,,1,465,569,368,07-2024,748,953,386,4
Nangan,NAN-0109,NAN-0109-6,2,,1,767,930,505,11-2022,113,821,832,4
Nangan,NAN-0110,NAN-0110-1,1,,1,143,733,831,03-2024,550,728,750,5
Nangan,NAN-0110,NAN-0110-2,3,,2,,,,,,,,3
Nangan,NAN-0110,NAN-0110-3,3,2,2,,,,,,,,3
Nangan,NAN-0111,NAN-0111-1,2,,1,753,859,864,07-2002,145,545,237,2
