barangay,household_id,member_id,attended_school,school_attending,current_grade_year,reason_not_attending,tvet_graduate,tvet_student,skills_training
Nangan,NAN-0034,NAN-0034-3,1,1,30400106,,,,
Nangan,NAN-0034,NAN-0034-4,,,,,,,
Nangan,NAN-0035,NAN-0035-1,1,3,50000001,,2,1,
Nangan,NAN-0035,NAN-0035-2,2,1,30400205,13,1,1,
Nangan,NAN-0035,NAN-0035-3,1,1,10000103,,,,
Nangan,NAN-0035,NAN-0035-4,1,2,60000002,,1,1,Food Processing
Nangan,NAN-0035,NAN-0035-5,2,2,21400203,17,2,2,
Nangan,NAN-0035,NAN-0035-6,2,1,11000101,07,1,1,
Nangan,NAN-0036,NAN-0036-1,2,3,70000010,18,2,2,
Nangan,NAN-0037,NAN-0037-1,2,3,30400106,01,1,2,
Nangan,NAN-0038,NAN-0038-1,2,3,30400208,07,1,2,
Nangan,NAN-0038,NAN-0038-2,1,2,11000105,,1,2,
Nangan,NAN-0038,NAN-0038-3,1,1,50000002,,2,1,
Nangan,NAN-0038,NAN-0038-4,1,1,21400105,,2,2,
Nangan,NAN-0038,NAN-0038-5,1,2,60000002,,2,1,
Nangan,NAN-0038,NAN-0038-6,2,2,30400206,01,,,
Nangan,NAN-0039,NAN-0039-1,1,3,30400110,,1,1,
Nangan,NAN-0040,NAN-0040-1,,,,,,,
Nangan,NAN-0040,NAN-0040-2,2,3,60000004,16,,,
Nangan,NAN-0040,NAN-0040-3,,,,,,,
Nangan,NAN-0040,NAN-0040-4,1,2,21400201,,2,1,Beauty Care
Nangan,NAN-0040,NAN-0040-5,1,1,21400301,,,,
Nangan,NAN-0041,NAN-0041-1,1,1,02100000,,2,2,
Nangan,NAN-0041,NAN-0041-2,1,3,40000002,,2,1,
Nangan,NAN-0042,NAN-0042-1,2,1,40000001,14,1,1,
Nangan,NAN-0043,NAN-0043-1,2,3,10000104,04,,,
Nangan,NAN-0043,NAN-0043-2,2,2,21400101,99,1,1,HVAC Servicing
Nangan,NAN-0043,NAN-0043-3,1,1,21400105,,1,1,
Nangan,NAN-0044,NAN-0044-1,1,1,21400301,,2,1,Coconut Processing
Nangan,NAN-0044,NAN-0044-2,1,3,50000001,,1,1,
Nangan,NAN-0044,NAN-0044-3,,,,,,,
Nangan,NAN-0044,NAN-0044-4,1,1,21400101,,1,2,
Nangan,NAN-0045,NAN-0045-1,2,1,30400206,06,1,2,
Nangan,NAN-0045,NAN-0045-2,1,3,11000102,,1,1,
Nangan,NAN-0045,NAN-0045-3,1,2,11000101,,2,1,
Nangan,NAN-0046,NAN-0046-1,1,3,10000106,,,,
Nangan,NAN-0046,NAN-0046-2,1,3,40000001,,2,1,
Nangan,NAN-0046,NAN-0046-3,1,3,21400302,,,,
Nangan,NAN-0046,NAN-0046-4,2,3,10000106,07,,,
Nangan,NAN-0046,NAN-0046-5,2,2,30400108,17,,,
Nangan,NAN-0047,NAN-0047-1,2,1,30400201,01,1,1,
Nangan,NAN-0047,NAN-0047-2,1,2,60000006,,1,1,
Nangan,NAN-0048,NAN-0048-1,2,2,50000002,09,2,2,
Nangan,NAN-0048,NAN-0048-2,2,3,21400203,14,1,2,
Nangan,NAN-0049,NAN-0049-1,2,1,30400111,05,,,
Nangan,NAN-0049,NAN-0049-2,2,1,11000101,18,2,2,Heavy Equipment Operation
Nangan,NAN-0049,NAN-0049-3,1,1,30400111,,2,2,
Nangan,NAN-0049,NAN-0049-4,1,3,11000202,,1,2,
Nangan,NAN-0050,NAN-0050-1,2,3,21400102,18,1,2,
Nangan,NAN-0050,NAN-0050-2,2,2,80000010,16,1,2,
Nangan,NAN-0050,NAN-0050-3,2,1,80000010,03,2,1,
Nangan,NAN-0051,NAN-0051-1,1,1,60000006,,1,2,
Nangan,NAN-0051,NAN-0051-2,1,1,60000003,,1,1,
Nangan,NAN-0051,NAN-0051-3,1,3,30400301,,,,
Nangan,NAN-0051,NAN-0051-4,1,2,50000002,,,,
Nangan,NAN-0052,NAN-0052-1,1,1,21400202,,2,2,
Nangan,NAN-0052,NAN-0052-2,1,2,11000104,,1,2,
Nangan,NAN-0052,NAN-0052-3,1,3,30500009,,,,
Nangan,NAN-0052,NAN-0052-4,2,2,02100000,12,2,2,Electronics Repair
Nangan,NAN-0052,NAN-0052-5,1,1,80000010,,1,1,
Nangan,NAN-0053,NAN-0053-1,2,1,11000105,10,2,1,
Nangan,NAN-0053,NAN-0053-2,2,3,40000002,09,1,2,
Nangan,NAN-0054,NAN-0054-1,2,1,40000001,10,,,
Nangan,NAN-0054,NAN-0054-2,2,2,50000003,02,2,1,
Nangan,NAN-0054,NAN-0054-3,2,3,30500011,02,1,1,Automotive Servicing
Nangan,NAN-0054,NAN-0054-4,2,1,10000102,02,,,
Nangan,NAN-0055,NAN-0055-1,1,3,30500008,,2,1,
Nangan,NAN-0055,NAN-0055-2,1,3,02000000,,2,2,
Nangan,NAN-0055,NAN-0055-3,1,2,30500010,,2,2,
Nangan,NAN-0056,NAN-0056-1,2,2,30500008,15,1,1,
Nangan,NAN-0056,NAN-0056-2,1,3,11000108,,1,2,Beauty Care
Nangan,NAN-0056,NAN-0056-3,1,2,60000006,,,,
Nangan,NAN-0057,NAN-0057-1,1,1,50000002,,,,
Nangan,NAN-0057,NAN-0057-2,1,2,21400103,,,,
Nangan,NAN-0057,NAN-0057-3,1,1,21400302,,2,1,
Nangan,NAN-0057,NAN-0057-4,1,1,20400101,,2,1,
Nangan,NAN-0057,NAN-0057-5,,,,,,,
Nangan,NAN-0057,NAN-0057-6,1,1,11000201,,2,1,
Nangan,NAN-0058,NAN-0058-1,1,1,50000001,,1,1,Food Processing
Nangan,NAN-0058,NAN-0058-2,1,1,21400102,,1,2,
Nangan,NAN-0059,NAN-0059-1,1,1,30500009,,1,1,
Nangan,NAN-0060,NAN-0060-1,,,,,,,
Nangan,NAN-0060,NAN-0060-2,1,3,10000101,,1,2,
Nangan,NAN-0060,NAN-0060-3,1,2,11000302,,2,2,
Nangan,NAN-0060,NAN-0060-4,2,3,30400201,08,1,2,Cookery
Nangan,NAN-0060,NAN-0060-5,1,2,50000001,,1,1,
Nangan,NAN-0060,NAN-0060-6,1,2,11000104,,2,2,
Nangan,NAN-0061,NAN-0061-1,1,1,30400207,,2,1,
Nangan,NAN-0061,NAN-0061-2,1,2,02100000,,2,1,
Nangan,NAN-0061,NAN-0061-3,1,2,10000102,,,,
Nangan,NAN-0061,NAN-0061-4,1,3,30400207,,1,2,
Nangan,NAN-0061,NAN-0061-5,1,2,30400201,,2,2,
Nangan,NAN-0061,NAN-0061-6,2,1,10000103,08,1,2,
Nangan,NAN-0062,NAN-0062-1,2,3,60000002,99,,,
Nangan,NAN-0062,NAN-0062-2,1,2,11000302,,1,1,
Nangan,NAN-0063,NAN-0063-1,1,2,10000101,,,,
Nangan,NAN-0063,NAN-0063-2,1,1,30500010,,1,2,
Nangan,NAN-0063,NAN-0063-3,1,3,30400111,,1,2,Electrical Installation
Nangan,NAN-0064,NAN-0064-1,1,2,11000101,,,,
Nangan,NAN-0065,NAN-0065-1,2,2,10000107,07,,,
Nangan,NAN-0065,NAN-0065-2,1,2,11000302,,2,1,Agricultural Training
Nangan,NAN-0066,NAN-0066-1,,,,,,,
Nangan,NAN-0066,NAN-0066-2,1,1,60000002,,2,1,
Nangan,NAN-0066,NAN-0066-3,2,1,10000104,16,,,
Nangan,NAN-0066,NAN-0066-4,2,1,30400207,01,1,2,Masonry
Nangan,NAN-0067,NAN-0067-1,2,2,30400108,06,2,2,Welding
Nangan,NAN-0067,NAN-0067-2,1,2,11000105,,1,2,Coconut Processing
Nangan,NAN-0067,NAN-0067-3,2,3,11000201,04,,,
Nangan,NAN-0067,NAN-0067-4,2,1,60000003,08,2,1,
Nangan,NAN-0068,NAN-0068-1,1,1,80000010,,,,
Nangan,NAN-0068,NAN-0068-2,,,,,,,
Nangan,NAN-0068,NAN-0068-3,1,2,21400101,,1,1,Coconut Processing
Nangan,NAN-0069,NAN-0069-1,2,3,30500011,09,1,1,
Nangan,NAN-0069,NAN-0069-2,1,3,30400110,,2,1,Fishing Techniques
Nangan,NAN-0069,NAN-0069-3,2,1,01000000,16,1,1,
Nangan,NAN-0070,NAN-0070-1,1,3,10000105,,2,1,
Nangan,NAN-0070,NAN-0070-2,,,,,,,
Nangan,NAN-0070,NAN-0070-3,2,2,00000000,17,1,1,
Nangan,NAN-0070,NAN-0070-4,1,1,30400204,,2,1,
Nangan,NAN-0070,NAN-0070-5,2,2,50000002,12,2,2,
Nangan,NAN-0070,NAN-0070-6,1,1,30400206,,,,
Nangan,NAN-0071,NAN-0071-1,2,2,20400105,15,,,
Nangan,NAN-0071,NAN-0071-2,1,1,00000000,,,,
Nangan,NAN-0071,NAN-0071-3,2,1,60000003,06,2,1,
Nangan,NAN-0072,NAN-0072-1,1,1,30400301,,,,
Nangan,NAN-0073,NAN-0073-1,1,3,00000000,,2,1,Fishing Techniques
Nangan,NAN-0073,NAN-0073-2,1,1,21400301,,2,2,
Nangan,NAN-0074,NAN-0074-1,2,1,60000002,11,2,1,
Nangan,NAN-0075,NAN-0075-1,1,1,40000002,,2,1,
Nangan,NAN-0075,NAN-0075-2,1,2,40000002,,1,2,
Nangan,NAN-0076,NAN-0076-1,1,1,30400111,,2,1,Vegetable Growing
Nangan,NAN-0076,NAN-0076-2,1,2,00000000,,2,2,
Nangan,NAN-0076,NAN-0076-3,,,,,,,
Nangan,NAN-0077,NAN-0077-1,1,3,21400103,,,,
Nangan,NAN-0077,NAN-0077-2,2,1,21400201,17,2,1,
Nangan,NAN-0077,NAN-0077-3,1,3,30500011,,1,2,
Nangan,NAN-0077,NAN-0077-4,1,1,01000000,,1,1,
Nangan,NAN-0077,NAN-0077-5,2,3,30400107,07,1,1,
Nangan,NAN-0077,NAN-0077-6,2,3,11000202,06,2,2,
Nangan,NAN-0078,NAN-0078-1,2,3,11000203,11,,,
Nangan,NAN-0078,NAN-0078-2,1,2,30400108,,1,1,
Nangan,NAN-0078,NAN-0078-3,1,2,60000001,,2,1,
Nangan,NAN-0078,NAN-0078-4,1,2,11000102,,1,2,
Nangan,NAN-0079,NAN-0079-1,1,2,40000002,,,,
Nangan,NAN-0079,NAN-0079-2,1,1,11000302,,1,2,
Nangan,NAN-0079,NAN-0079-3,1,2,20400103,,,,
Nangan,NAN-0079,NAN-0079-4,2,3,11000102,16,2,2,
Nangan,NAN-0079,NAN-0079-5,1,1,00000000,,2,1,
Nangan,NAN-0080,NAN-0080-1,2,2,21400101,16,2,2,Cookery
Nangan,NAN-0080,NAN-0080-2,1,2,10000107,,,,
Nangan,NAN-0080,NAN-0080-3,2,1,40000001,18,1,1,
Nangan,NAN-0080,NAN-0080-4,,,,,,,
Nangan,NAN-0081,NAN-0081-1,2,1,40000002,15,1,2,
Nangan,NAN-0081,NAN-0081-2,1,1,30400111,,1,2,
Nangan,NAN-0081,NAN-0081-3,1,2,30400110,,1,2,Cookery
Nangan,NAN-0081,NAN-0081-4,1,2,30500008,,1,1,
Nangan,NAN-0082,NAN-0082-1,2,2,30400201,99,2,1,
Nangan,NAN-0083,NAN-0083-1,1,3,11000105,,,,
Nangan,NAN-0083,NAN-0083-2,2,1,40000002,12,2,1,
Nangan,NAN-0084,NAN-0084-1,1,3,11000102,,2,1,
Nangan,NAN-0084,NAN-0084-2,1,2,10000106,,,,
Nangan,NAN-0084,NAN-0084-3,,,,,,,
Nangan,NAN-0084,NAN-0084-4,1,2,30400203,,,,
Nangan,NAN-0084,NAN-0084-5,1,2,40000003,,,,
Nangan,NAN-0085,NAN-0085-1,2,3,30400205,13,1,1,
Nangan,NAN-0086,NAN-0086-1,1,1,11000302,,,,
Nangan,NAN-0086,NAN-0086-2,2,3,30400201,99,2,2,
Nangan,NAN-0086,NAN-0086-3,2,2,11000201,05,1,2,
Nangan,NAN-0087,NAN-0087-1,2,1,11000104,07,,,
Nangan,NAN-0087,NAN-0087-2,1,3,30400201,,1,2,
Nangan,NAN-0087,NAN-0087-3,1,3,40000003,,1,2,
Nangan,NAN-0087,NAN-0087-4,2,1,30400201,05,2,2,
Nangan,NAN-0088,NAN-0088-1,1,3,60000005,,2,1,
Nangan,NAN-0088,NAN-0088-2,2,3,30500010,10,2,2,
Nangan,NAN-0088,NAN-0088-3,,,,,,,
Nangan,NAN-0088,NAN-0088-4,1,2,30400106,,,,
Nangan,NAN-0089,NAN-0089-1,2,1,10000107,14,2,1,
Nangan,NAN-0090,NAN-0090-1,1,2,70000010,,2,2,
Nangan,NAN-0090,NAN-0090-2,,,,,,,
Nangan,NAN-0090,NAN-0090-3,1,3,10000103,,2,2,
Nangan,NAN-0090,NAN-0090-4,1,3,30400303,,,,
Nangan,NAN-0091,NAN-0091-1,2,3,11000203,12,,,
Nangan,NAN-0091,NAN-0091-2,1,2,10000101,,1,1,
Nangan,NAN-0091,NAN-0091-3,2,1,10000106,18,1,1,
Nangan,NAN-0092,NAN-0092-1,1,2,60000001,,2,2,
Nangan,NAN-0092,NAN-0092-2,1,1,60000003,,,,
Nangan,NAN-0092,NAN-0092-3,1,2,21400301,,,,
Nangan,NAN-0092,NAN-0092-4,2,2,20400103,04,,,
Nangan,NAN-0092,NAN-0092-5,,,,,,,
Nangan,NAN-0093,NAN-0093-1,1,1,40000001,,2,1,
Nangan,NAN-0093,NAN-0093-2,2,2,10000101,01,1,2,
Nangan,NAN-0093,NAN-0093-3,1,1,50000001,,1,2,
Nangan,NAN-0093,NAN-0093-4,1,2,30400111,,2,1,
Nangan,NAN-0093,NAN-0093-5,2,2,70000010,12,1,1,
Nangan,NAN-0094,NAN-0094-1,1,1,30400203,,1,2,
Nangan,NAN-0094,NAN-0094-2,2,2,30400203,07,,,
Nangan,NAN-0094,NAN-0094-3,1,3,30400207,,2,2,
Nangan,NAN-0094,NAN-0094-4,2,1,10000101,05,2,2,
Nangan,NAN-0094,NAN-0094-5,1,3,11000302,,2,2,
Nangan,NAN-0094,NAN-0094-6,2,1,11000108,03,,,
Nangan,NAN-0095,NAN-0095-1,1,3,30500006,,1,1,
Nangan,NAN-0096,NAN-0096-1,1,3,60000004,,2,1,Housekeeping
Nangan,NAN-0096,NAN-0096-2,2,3,70000010,11,1,2,
Nangan,NAN-0097,NAN-0097-1,2,2,30400204,07,1,1,
Nangan,NAN-0098,NAN-0098-1,2,2,60000003,02,1,1,
Nangan,NAN-0098,NAN-0098-2,2,2,01000000,04,1,2,
Nangan,NAN-0098,NAN-0098-3,1,2,70000010,,2,2,
Nangan,NAN-0098,NAN-0098-4,1,1,11000302,,1,2,Automotive Servicing
Nangan,NAN-0098,NAN-0098-5,1,3,11000103,,2,1,Livestock Raising
Nangan,NAN-0098,NAN-0098-6,2,1,30400109,01,,,
Nangan,NAN-0099,NAN-0099-1,1,1,50000002,,,,
Nangan,NAN-0100,NAN-0100-1,2,2,11000103,13,1,1,
Nangan,NAN-0101,NAN-0101-1,2,1,30400301,08,2,2,
Nangan,NAN-0102,NAN-0102-1,,,,,,,
Nangan,NAN-0102,NAN-0102-2,2,2,11000302,04,1,2,
Nangan,NAN-0102,NAN-0102-3,1,3,30400108,,,,
Nangan,NAN-0102,NAN-0102-4,2,3,10000108,01,1,2,
Nangan,NAN-0103,NAN-0103-1,1,1,60000003,,,,
Nangan,NAN-0103,NAN-0103-2,2,3,30400206,17,2,1,
Nangan,NAN-0103,NAN-0103-3,2,2,02100000,06,2,2,
Nangan,NAN-0103,NAN-0103-4,2,3,40000002,17,1,2,
Nangan,NAN-0103,NAN-0103-5,2,3,30400201,01,2,2,
Nangan,NAN-0104,NAN-0104-1,2,1,11000105,03,1,2,Heavy Equipment Operation
Nangan,NAN-0104,NAN-0104-2,2,2,30400301,08,2,2,
Nangan,NAN-0104,NAN-0104-3,2,1,10000107,16,2,2,Driving
Nangan,NAN-0104,NAN-0104-4,2,2,30400111,15,2,2,
Nangan,NAN-0104,NAN-0104-5,1,2,50000002,,2,2,
Nangan,NAN-0105,NAN-0105-1,2,3,30400205,14,,,
Nangan,NAN-0106,NAN-0106-1,2,2,11000105,12,2,2,
Nangan,NAN-0106,NAN-0106-2,1,2,10000104,,2,1,
Nangan,NAN-0106,NAN-0106-3,1,3,40000001,,2,2,
Nangan,NAN-0107,NAN-0107-1,2,3,30500010,05,1,1,
Nangan,NAN-0107,NAN-0107-2,1,3,11000202,,1,1,Driving
Nangan,NAN-0107,NAN-0107-3,1,1,21400201,,1,2,
Nangan,NAN-0107,NAN-0107-4,1,3,60000004,,,,
Nangan,NAN-0107,NAN-0107-5,,,,,,,
Nangan,NAN-0107,NAN-0107-6,2,1,30400207,04,2,2,
Nangan,NAN-0108,NAN-0108-1,2,3,30400207,17,,,
Nangan,NAN-0108,NAN-0108-2,1,2,11000201,,1,2,
Nangan,NAN-0108,NAN-0108-3,1,3,30400106,,2,1,
Nangan,NAN-0108,NAN-0108-4,1,1,21400102,,2,2,
Nangan,NAN-0109,NAN-0109-1,1,2,30400109,,,,
Nangan,NAN-0109,NAN-0109-2,,,,,,,
Nangan,NAN-0109,NAN-0109-3,,,,,,,
Nangan,NAN-0109,NAN-0109-4,,,,,,,
Nangan,NAN-0110,NAN-0110-1,2,1,21400302,01,,,
Nangan,NAN-0110,NAN-0110-2,2,3,30400201,99,2,2,
Nangan,NAN-0111,NAN-0111-1,2,2,10000104,01,1,2,
Nangan,NAN-0111,NAN-0111-2,2,3,30400106,03,1,1,
Nangan,NAN-0112,NAN-0112-1,1,3,21400201,,,,
Nangan,NAN-0112,NAN-0112-2,1,3,30400106,,1,1,
Nangan,NAN-0112,NAN-0112-3,1,2,01000000,,1,1,
Nangan,NAN-0112,NAN-0112-4,,,,,,,
Nangan,NAN-0112,NAN-0112-5,2,1,11000104,04,,,
Oregon,ORE-0001,ORE-0001-1,1,3,20400101,,1,1,
Oregon,ORE-0001,ORE-0001-2,1,1,40000003,,1,1,
Oregon,ORE-0001,ORE-0001-3,2,1,10000104,14,,,
Oregon,ORE-0002,ORE-0002-1,2,1,01000000,15,1,2,
Oregon,ORE-0002,ORE-0002-2,1,1,10000105,,2,1,
Oregon,ORE-0002,ORE-0002-3,1,2,30500008,,2,1,
Oregon,ORE-0002,ORE-0002-4,,,,,,,
Oregon,ORE-0002,ORE-0002-5,2,3,10000104,07,,,
Oregon,ORE-0002,ORE-0002-6,1,1,30400207,,2,2,
Oregon,ORE-0003,ORE-0003-1,,,,,,,
Oregon,ORE-0003,ORE-0003-2,2,1,30400201,03,2,1,
Oregon,ORE-0003,ORE-0003-3,1,2,11000302,,2,1,
Oregon,ORE-0004,ORE-0004-1,1,2,10000108,,,,
Oregon,ORE-0004,ORE-0004-2,2,2,60000006,17,,,
Oregon,ORE-0004,ORE-0004-3,1,2,30400206,,,,
Oregon,ORE-0005,ORE-0005-1,1,1,11000102,,1,2,
Oregon,ORE-0005,ORE-0005-2,1,1,30400204,,1,2,
Oregon,ORE-0005,ORE-0005-3,2,1,60000004,01,,,
Oregon,ORE-0005,ORE-0005-4,1,1,80000010,,2,2,
Oregon,ORE-0006,ORE-0006-1,2,1,40000002,16,2,1,
Oregon,ORE-0006,ORE-0006-2,1,3,30400301,,1,2,
Oregon,ORE-0006,ORE-0006-3,2,2,10000107,11,,,
Oregon,ORE-0006,ORE-0006-4,2,3,60000001,03,2,1,
Oregon,ORE-0006,ORE-0006-5,2,2,11000301,11,2,1,
Oregon,ORE-0007,ORE-0007-1,2,2,21400102,18,2,1,
Oregon,ORE-0007,ORE-0007-2,2,3,02100000,17,1,2,
Oregon,ORE-0007,ORE-0007-3,1,1,30400204,,1,1,
Oregon,ORE-0007,ORE-0007-4,1,3,40000003,,2,2,
Oregon,ORE-0008,ORE-0008-1,2,1,60000005,14,2,2,
Oregon,ORE-0008,ORE-0008-2,2,3,40000003,05,2,1,
Oregon,ORE-0009,ORE-0009-1,1,1,11000203,,1,1,
Oregon,ORE-0009,ORE-0009-2,1,1,00000000,,1,1,
Oregon,ORE-0009,ORE-0009-3,1,2,30400110,,2,1,
Oregon,ORE-0010,ORE-0010-1,1,2,00000000,,2,2,
Oregon,ORE-0010,ORE-0010-2,1,3,02100000,,2,1,
Oregon,ORE-0010,ORE-0010-3,1,2,30500009,,1,1,
Oregon,ORE-0011,ORE-0011-1,1,1,30400207,,2,1,Beauty Care
Oregon,ORE-0011,ORE-0011-2,1,3,30400108,,1,2,
Oregon,ORE-0011,ORE-0011-3,1,1,11000105,,,,
Oregon,ORE-0012,ORE-0012-1,2,3,30500010,08,1,2,
Oregon,ORE-0012,ORE-0012-2,1,1,40000002,,,,
Oregon,ORE-0012,ORE-0012-3,,,,,,,
Oregon,ORE-0012,ORE-0012-4,2,2,40000002,02,1,1,
Oregon,ORE-0013,ORE-0013-1,1,2,40000001,,1,2,
Oregon,ORE-0013,ORE-0013-2,2,3,21400105,13,,,
Oregon,ORE-0013,ORE-0013-3,1,3,10000103,,,,
Oregon,ORE-0013,ORE-0013-4,2,2,02100000,07,2,2,
Oregon,ORE-0013,ORE-0013-5,1,1,30400206,,1,1,
Oregon,ORE-0014,ORE-0014-1,1,2,11000105,,,,
Oregon,ORE-0015,ORE-0015-1,2,1,30500010,18,2,2,
Oregon,ORE-0016,ORE-0016-1,2,3,30400110,16,,,
Oregon,ORE-0016,ORE-0016-2,1,2,70000010,,2,1,
Oregon,ORE-0017,ORE-0017-1,1,2,50000001,,1,2,
Oregon,ORE-0017,ORE-0017-2,2,2,30400203,16,1,1,Tailoring
Oregon,ORE-0018,ORE-0018-1,1,2,11000108,,,,
Oregon,ORE-0019,ORE-0019-1,2,2,30400203,99,,,
Oregon,ORE-0019,ORE-0019-2,2,1,30400203,14,2,2,
Oregon,ORE-0019,ORE-0019-3,1,3,21400105,,,,
Oregon,ORE-0020,ORE-0020-1,1,3,30400208,,,,
Oregon,ORE-0020,ORE-0020-2,1,2,30400205,,2,1,
Oregon,ORE-0020,ORE-0020-3,1,3,30400110,,2,2,
Oregon,ORE-0020,ORE-0020-4,2,3,60000001,18,2,2,
Oregon,ORE-0020,ORE-0020-5,2,1,30500010,17,1,2,
Oregon,ORE-0021,ORE-0021-1,1,1,11000102,,,,
Oregon,ORE-0021,ORE-0021-2,1,1,30400106,,1,2,
Oregon,ORE-0021,ORE-0021-3,2,3,30400301,11,1,2,Tailoring
Oregon,ORE-0022,ORE-0022-1,2,2,30500007,05,1,1,
Oregon,ORE-0022,ORE-0022-2,1,3,40000001,,1,1,
Oregon,ORE-0022,ORE-0022-3,1,2,11000103,,2,1,
Oregon,ORE-0022,ORE-0022-4,2,2,50000001,14,1,1,
Oregon,ORE-0022,ORE-0022-5,1,3,21400202,,1,1,
Oregon,ORE-0022,ORE-0022-6,2,3,11000201,08,1,1,Agricultural Training
Oregon,ORE-0023,ORE-0023-1,2,2,10000104,09,1,2,
Oregon,ORE-0023,ORE-0023-2,2,1,50000003,09,1,1,
Oregon,ORE-0024,ORE-0024-1,1,1,02100000,,2,1,
Oregon,ORE-0024,ORE-0024-2,2,3,21400101,13,,,
Oregon,ORE-0024,ORE-0024-3,1,3,10000108,,,,
Oregon,ORE-0024,ORE-0024-4,1,1,30400208,,2,2,
Oregon,ORE-0024,ORE-0024-5,2,3,21400302,08,,,
Oregon,ORE-0024,ORE-0024-6,1,3,10000107,,2,2,
Oregon,ORE-0025,ORE-0025-1,1,3,60000005,,,,
Oregon,ORE-0025,ORE-0025-2,2,2,10000101,09,2,2,
Oregon,ORE-0025,ORE-0025-3,2,2,21400202,09,1,1,
Oregon,ORE-0025,ORE-0025-4,2,3,80000010,05,2,1,
Oregon,ORE-0025,ORE-0025-5,1,3,20400105,,,,
Oregon,ORE-0026,ORE-0026-1,,,,,,,
Poblacion,POB-0001,POB-0001-1,2,2,30400108,05,2,1,
Poblacion,POB-0001,POB-0001-2,1,1,10000104,,1,1,Automotive Servicing
Poblacion,POB-0002,POB-0002-1,1,1,21400302,,1,1,
Poblacion,POB-0002,POB-0002-2,1,2,30400208,,,,
Poblacion,POB-0002,POB-0002-3,2,3,30400109,08,,,
Poblacion,POB-0003,POB-0003-1,2,1,30500008,15,,,
Poblacion,POB-0003,POB-0003-2,1,3,21400301,,1,1,
Poblacion,POB-0003,POB-0003-3,2,2,30500009,02,1,1,
Poblacion,POB-0003,POB-0003-4,2,1,10000106,10,1,2,Driving
Poblacion,POB-0003,POB-0003-5,2,1,30500010,06,1,2,
Poblacion,POB-0003,POB-0003-6,2,2,21400301,14,2,2,Coconut Processing
Poblacion,POB-0004,POB-0004-1,2,3,11000101,04,,,
Poblacion,POB-0004,POB-0004-2,,,,,,,
Poblacion,POB-0004,POB-0004-3,1,3,20400105,,2,1,
Poblacion,POB-0004,POB-0004-4,,,,,,,
Poblacion,POB-0005,POB-0005-1,2,1,11000103,16,2,1,
Poblacion,POB-0005,POB-0005-2,1,2,30500008,,,,
Poblacion,POB-0006,POB-0006-1,2,1,11000203,17,2,1,
Poblacion,POB-0006,POB-0006-2,2,2,20400103,18,1,1,
Poblacion,POB-0006,POB-0006-3,2,1,20400103,18,2,1,
Poblacion,POB-0006,POB-0006-4,,,,,,,
Poblacion,POB-0006,POB-0006-5,2,2,10000105,99,,,
Poblacion,POB-0007,POB-0007-1,2,1,30400303,13,,,
Poblacion,POB-0007,POB-0007-2,1,2,21400301,,1,2,
Poblacion,POB-0007,POB-0007-3,2,3,11000302,14,2,2,
Poblacion,POB-0007,POB-0007-4,1,1,20400105,,2,1,
Poblacion,POB-0007,POB-0007-5,,,,,,,
Poblacion,POB-0007,POB-0007-6,1,3,10000106,,2,2,Dressmaking
Poblacion,POB-0008,POB-0008-1,1,1,11000104,,2,1,
Poblacion,POB-0009,POB-0009-1,1,2,11000301,,,,
Poblacion,POB-0010,POB-0010-1,2,2,30400303,14,1,1,
Poblacion,POB-0010,POB-0010-2,2,1,30400207,01,1,1,
Poblacion,POB-0010,POB-0010-3,2,1,30400208,15,,,
Poblacion,POB-0010,POB-0010-4,1,2,30400205,,1,1,
Poblacion,POB-0010,POB-0010-5,1,3,21400101,,,,
Poblacion,POB-0010,POB-0010-6,2,2,21400103,13,1,1,
Poblacion,POB-0011,POB-0011-1,1,1,60000005,,1,2,Fish Processing
Poblacion,POB-0012,POB-0012-1,1,3,70000010,,2,2,
Poblacion,POB-0012,POB-0012-2,1,1,11000302,,,,
Poblacion,POB-0012,POB-0012-3,1,3,10000107,,1,1,
Poblacion,POB-0012,POB-0012-4,1,1,10000104,,1,1,
Poblacion,POB-0012,POB-0012-5,1,2,11000104,,2,2,Beauty Care
Poblacion,POB-0013,POB-0013-1,1,2,30400207,,2,2,Fishing Techniques
Poblacion,POB-0013,POB-0013-2,2,2,21400101,15,1,1,Heavy Equipment Operation
Poblacion,POB-0014,POB-0014-1,1,1,11000103,,2,2,
Poblacion,POB-0014,POB-0014-2,1,3,70000010,,1,1,
Poblacion,POB-0014,POB-0014-3,2,1,30400107,14,1,1,
Poblacion,POB-0014,POB-0014-4,2,1,80000010,09,1,1,
Poblacion,POB-0014,POB-0014-5,1,3,11000203,,,,
Poblacion,POB-0015,POB-0015-1,1,3,80000010,,,,
Poblacion,POB-0015,POB-0015-2,2,2,11000103,12,,,
Poblacion,POB-0015,POB-0015-3,,,,,,,
Poblacion,POB-0015,POB-0015-4,2,3,21400203,11,,,
Poblacion,POB-0015,POB-0015-5,2,1,11000301,01,2,2,
Poblacion,POB-0015,POB-0015-6,1,3,11000201,,2,1,
Poblacion,POB-0016,POB-0016-1,1,3,40000001,,,,
Poblacion,POB-0016,POB-0016-2,1,2,30400206,,2,1,
Poblacion,POB-0016,POB-0016-3,1,3,40000002,,2,1,
Poblacion,POB-0017,POB-0017-1,1,3,50000002,,1,1,
Poblacion,POB-0017,POB-0017-2,2,2,80000010,12,1,1,Welding
